id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg49544721,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2019-02-02 09:50:06,Fabsquire,Full Member,700,100,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,After reading the company's summary for 2018 I am very curious how this year will evolve for Pikciochain. Good things ahead. Can't wait untill they reveal information about the masternodes in the next few days or weeks!,True
2,msg49584554,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2019-02-04 17:20:03,bitbouillion,Sr. Member,870,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,Jorick is here with our first bi-weekly tech update!💻  Find out what we've been up to over the last two weeks and all the latest on the progress of the PikcioBrowser  Stay tuned for more updates to come!,True
3,msg49835675,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2019-02-20 14:14:10,bitbouillion,Sr. Member,870,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,Join @pikciochainpkc @phantasmachain and @nulsservice this March at a developer workshop in Paris.  Learn more about the architecture of public blockchains from three expert blockchain devs 👨‍🏫  Find out more here:  https://t.co/dPur2luVfw  https://t.co/g5p39UM2cv,True
4,msg49987169,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2019-03-02 12:58:33,Fabsquire,Full Member,700,100,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,So the masternode requirements are released finally! 150K Pkc per masternode and only 21 masternode during 2019. Read more about the requirements here: https://medium.com/pikciochain/pikcio-announces-its-masternode-plan-ea6249440985,True
5,msg46651265,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-08 13:31:30,B.A.S.,Full Member,420,117,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,If you missed it check out the Business Forum debate replay with @ggrandval where he discusses blockchain and personal data .,True
6,msg46678427,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-09 09:25:02,nopedope89,Legendary,1082,1059,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,Gonzague will be speaking about KYC and tokenization of personal data at a conference in conjunction with @RevueBanque and partners @EYnews today!,True
7,msg46678604,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-09 09:31:10,khroma,Full Member,420,100,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,"Just observed the change in logo on telegram, I must say it is beautiful. I am also happy on the activities of the team it shows that the team is not relenting in actualizing the roadmap of this project",True
8,msg46750764,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-11 08:32:54,bitbouillion,Sr. Member,870,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,"After winning Visa's Everywhere Initiative Japan, Pikcio is joining the Tokyo Metropolitan Government Accelerator Program to be part of the “Global Financial City: Tokyo”  Huge opportunity for Pikcio to speak about blockchain innovation to companies and governments",True
9,msg46759332,https://bitcointalk.org/index.php?topic=2410163.0,msg46750764,23140,Announcements (Altcoins),2018-10-11 12:58:26,khroma,Full Member,420,100,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,  This is amazing. Opportunities like this ought not to be missed cos one missed might not be gained back. PikcioChain utilise opportunity to the maximum and get more partners.,True
10,msg46807986,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-12 18:54:22,europesss,Sr. Member,546,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,The good news keeps coming! 🎉  Pikcio’s SDK has been released! Jorick will be here on Monday with more info to share but in the meantime you can check it out at our GitHub here:  https://t.co/iMYqMiFhZ8  $PKC $NEO #Blockchain #RegTech #GDPR #PersonalData https://t.co/AsbRURBXI6,True
11,msg46914484,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-15 13:22:23,Kruncha,Sr. Member,644,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,Previously we talked about how Blockchain can revolutionise healthcare 🏥  Today we delve further into the topic by examining how smart contracts can solve a number of challenges that face the healthcare industry  https://t.co/Bz0fdocRWt  https://t.co/7FYLj9uBot,True
12,msg47146940,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-10-22 09:00:12,Kruncha,Sr. Member,644,250,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,"""We believe that the future of business and the future of our planet is based around the distribution of trust for a collective outcome that is much better that what we have today""  - Anne Leslie for Pikcio, at the BNP Sustainable Future Forum 2018  https://t.co/H9sMstDTac",True
13,msg47666507,https://bitcointalk.org/index.php?topic=2410163.0,,23140,Announcements (Altcoins),2018-11-07 09:10:23,landslide,Sr. Member,616,251,,[ICO] PikcioChain | The Secure Blockchain-Based Exchange for Personal Data,"pikciochainpkc Well done, you climbed 12 places on The 100 most influential RegTechs  via @PlanetComplianc  https://t.co/Pjp4wS9zX6 https://t.co/WWCH7xgHNT",True
