id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg26580026,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-12-19 03:06:51,satoshpromoter,Newbie,12,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"There is a site listing this as a Proof Of Stake Token, has anybody heard this or is there any validity to this?  Thanks",False
2,msg26864112,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-12-24 03:43:00,bitofc,Sr. Member,480,250,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),https://cointelegraph.com/news/keeping-up-with-crypto-market-now-easier-auto-trading-will-soon-be-possible   ,False
3,msg26868161,https://bitcointalk.org/index.php?topic=1920653.0,msg26580026,56808,Announcements (Altcoins),2017-12-24 06:26:52,Traderbtcc,Full Member,471,108,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),   PING isn't a proof of stake coin as far as I know. The ICO finished somewhere around 3-6months ago. I think the only tokens remaining are team's tokens so nothing like incentives to reward holders.,False
4,msg28709843,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2018-01-22 21:17:12,LeoneCrypto,Newbie,43,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"Greetings, I want to make you offer, Me and my team can develop your coin, make marketing company, develop social media and increase price x10-x100  are you interested in this? please, PM me, or my telegram:@LeonidPV  Best wishes!",False
5,msg32022306,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2018-03-10 23:03:27,True Spartan,Jr. Member,283,1,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"Great idea but "">10% daily reward"" seems unsustainable.... Perhaps at a worse rate than Bitconnect...",False
6,msg32776626,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2018-03-20 18:56:09,BitcoinJornal,Newbie,15,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),Excelente projeto !,False
7,msg33003054,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2018-03-23 18:10:39,da_ferra,Newbie,1,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"Hi guys, I’m one of the 200 premium signal subscriber of CryptoPING, since 10 days and I wish to share my user experience so far.  The settings that I sue at the moment are:  Signal generation Frequency: Intraday Exchanges: All Signal filtering: Price change, % ON, from 0.3 Signal count 7+ Asset filtering, Tickers (coins): ALL Daily volume: more than 300.0 BTC Market cap: more than 250000000.0 USD  I haven't got any accurate signals, although there has been many coins making bigger than 0.3% moves. I have got I signal for EOS, with more than 1hr delay after the volumes started flowing.  I have tried to contact the devs, sending a detailed email with explanation and screen shots and a PM on their Twitter - no reply.  They are charging me PING coins every day. For me this looks like a pure scam and I hope people will see my message and not buy PING coin any more, coz there is no any service or value behind it and it’s useless.",False
8,msg35073290,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2018-04-19 09:56:13,CryptoED123,Newbie,2,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"The fastest answers you can get in Discord. If you are a subscriber, pay attention to the social trading platform, these are signals from experienced traders with open statistics. P.S. The main advantages of the bot are revealed on coins with low capitalization ;-)",False
9,msg24131940,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-11-06 16:22:50,rohqit,Member,198,10,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),Any opinions on the service itself ?,False
10,msg24251155,https://bitcointalk.org/index.php?topic=1920653.0,msg24245859,56808,Announcements (Altcoins),2017-11-08 19:12:59,rohqit,Member,198,10,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),   ico has already ended,False
11,msg24261962,https://bitcointalk.org/index.php?topic=1920653.0,msg23502638,56808,Announcements (Altcoins),2017-11-09 00:05:06,dking7334,Member,83,10,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),"     Time is running out for this project definitely and its looking more and more like a scam everyday. I bought into the ICO and to say that was a mistake is an understatement. Right now its .18 a PING, I believe the ICO price was $1 a PING so its been a disappointing ride to say the least. Oh well you win some and you lose some in this game but I was really excited about this one and actually bought the PING to use the market tips bot as a tool to trade with.",False
12,msg24263990,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-11-09 01:26:33,cafetools,Full Member,154,100,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),Ico price was like 35 cents. Its actually a good coin. I like it's function. But some people have bad luck maybe. Every trade is different. That's how these stocks are.,False
13,msg24603963,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-11-15 04:25:59,catcat2017,Newbie,4,0,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),CryptoPing is game over ?,False
14,msg24830133,https://bitcointalk.org/index.php?topic=1920653.0,msg24603963,56808,Announcements (Altcoins),2017-11-19 09:48:12,trampakoulas,Member,112,10,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),   Yes. With a very loud PING!  ,False
15,msg24830257,https://bitcointalk.org/index.php?topic=1920653.0,,56808,Announcements (Altcoins),2017-11-19 09:50:51,bervang,Member,153,10,,💎[ANN][PING] CryptoPing: Altcoin Intelligence Bot | >50k users | (ICO closed),Good idea. I like this. Good luck the team.,False
