id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg26098686,https://bitcointalk.org/index.php?topic=2413676.0,msg25911058,2345,Announcements (Altcoins),2017-12-10 18:31:31,louiepro,Newbie,31,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack","   Hi again Pacificbit!  Well, I fully understand your concerns, and agree that it's not a bad idea to err on the side of caution. From what I understand, it seems Canada's Ontario Securities Commission is saying they encourage this new form of raising capital, so you might want to check with the OSC. There have been a few publications on this matter, this is just one article I found. https://news.bitcoin.com/canadian-securities-commission-cryptocurrencies-icos/  I suggest you do some more research for yourself, but I would like to say that we have used quite a bit of resources on a legal team, and according to Norwegian securities laws, which are very similar to those of northern America, we are not classified as a security.  As far as in the future being classified as a registered security, I've stated in other posts, this is something we hope to accomplish by the start of the mainsale. Some small changes would be made to our underlying concept if this is the case.  I encourage you to follow along, and if you haven't already done it, create a BullToken account so you are added to our mailing list. All updates regarding this will be published via our newsletters, and having a BullToken account is definitely 100% free and legal  Best Regards, Louie",False
2,msg26099026,https://bitcointalk.org/index.php?topic=2413676.0,msg25605761,2345,Announcements (Altcoins),2017-12-10 18:38:45,louiepro,Newbie,31,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack","   Of course! You are very welcome  So I'm just gonna be blunt and ask straight out, have you joined our pre-sale and can I expect to get to know you a little better on the BullToken Community Platform next spring?  I sure hope so!   Best Regards, Louie",False
3,msg26296321,https://bitcointalk.org/index.php?topic=2413676.0,,2345,Announcements (Altcoins),2017-12-14 08:24:15,olli_00,Newbie,1,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack","I'm stoked to be a part of the BullToken community.   As a newbie in crypto, I first got my eyes open for BULL when I ""accidentally"" read some comments from Espen Moen Kvelland on Facebook regarding the BTC-ETH axchange value. I urged for information, and started to look around. As a big fan of crowfunding, and a moderate user of Kickstarter and other equivalents  , I found that this might be something for myself.  So when the calendar said December 7th I was eager to get my ETH exchanged for BULL.   Looking forward to follow the project in the months and years ahead!    /Ole Gunnar - CryptoNewbie & BullToken badass! ",False
4,msg26297486,https://bitcointalk.org/index.php?topic=2413676.0,msg26296321,2345,Announcements (Altcoins),2017-12-14 08:46:54,louiepro,Newbie,31,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack","   olli_00!  We are stoked to have you in the Community!  This time we're living in right now is very exciting to say the least! Cryptocurrencies has quickly gone from a strictly ""nerdiest of the nerds"" subculture, to just about every one at least knowing the bitcoin name. One thing is for sure, there's a movement going on, and we're glad you are here with us to be apart of it  Thanks for chiming in here Ole! Again, it's great to have such a enthusiastic member of the Community! Let's go make magic  p.s. you are absolutely a BullToken badass!   Best Regards, Louie",False
5,msg26298762,https://bitcointalk.org/index.php?topic=2413676.0,,2345,Announcements (Altcoins),2017-12-14 09:12:46,jbarger5,Newbie,1,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack",i am super excited to be aprt of the bulltoken community. reason i joined is by word of mouth. i go to school in vestby norway where i have became freinds with someone here who gave me a tip about your company. i am very new to the investing scene and cant wait to see what bulltoken can do. its an amazing idea and looking forward to growing along side with all the BT gang ,False
6,msg26312862,https://bitcointalk.org/index.php?topic=2413676.0,msg26298762,2345,Announcements (Altcoins),2017-12-14 13:34:49,louiepro,Newbie,31,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack","   Hello jbarger5!  Thanks for commenting here. We are just as excited to have you in the Community!  Word of mouth goes a long way, and we're hoping you continue to ""pay it forward"" just as you were given that opportunity!  You're not alone being new to the crypto-scene, so if you have any questions, don't hesitate to ask! We also think it's an amazing idea and it should make for a wild ride!  It's awesome to have you here Josh! See you on the BullToken Community Platform   Best Regards, Louie",False
7,msg31877955,https://bitcointalk.org/index.php?topic=2413676.0,,2345,Announcements (Altcoins),2018-03-08 21:10:17,Asgeirsk,Newbie,52,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack",Hoi. Cant wait for this project to kick off!,False
8,msg32291566,https://bitcointalk.org/index.php?topic=2413676.0,msg31877955,2345,Announcements (Altcoins),2018-03-14 12:58:46,louiepro,Newbie,31,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack",   That'll be a glorious day Asgeirk! A glorious day!!!,False
9,msg35556889,https://bitcointalk.org/index.php?topic=2413676.0,,2345,Announcements (Altcoins),2018-04-25 13:29:19,ayocycled,Copper Member,27,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack",Been in since the presale. Excited to see where it goes!,False
10,msg45295752,https://bitcointalk.org/index.php?topic=2413676.0,,2345,Announcements (Altcoins),2018-09-06 17:27:43,Salesin,Newbie,98,0,,"BullToken ICO Whitepaper | Throwing itself 2 the wolves,in hopes of joining pack",The whole community driven concept is very well thought out and innovative. I'm a fan and hoping that the project will be able to reach their goals.,False
