id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg44448949,https://bitcointalk.org/index.php?topic=2858512.0,msg43849234,1408,Announcements (Altcoins),2018-08-21 09:08:21,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"   Thank you for your support! Viarium has more advantages in which you might be interested:  Users get instant access to hundreds of thousands of goods either from home or a Viarium “islet” at physical access points throughout the world. Customers can pay for goods both with internal VRX platform tokens or fiat money*. In the future, the VR technologies will ensure tactile sensations in virtual space. Businesses have their lease, payroll, logistics and tax costs reduced, and save time while increasing traffic. No space limits exist in a virtual world. Thus the platform users are spared from excessive autocratic costs such as commercial cargo customs clearance or entry visas for traveling abroad. Customers can satisfy their demand for products from any point worldwide while saving their money and time. Business owners can increase net profit by reducing their costs. The customer base will grow due to access to a wider consumer audience. Users will be able to enjoy noncommercial goods such as for example, objects of art, in any corner of the world. People will be able to share their inventions, collectors’ goods and other items in the comfort of their home.",False
2,msg44449204,https://bitcointalk.org/index.php?topic=2858512.0,msg43945878,1408,Announcements (Altcoins),2018-08-21 09:13:19,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"   Unfortunately, you have shared your report in the WRONG thread!  Please, re-submit it in our BOUNTY thread here https://bitcointalk.org/index.php?topic=4855093, I will recount your stakes and upload them to our main spreadsheet ",False
3,msg44449356,https://bitcointalk.org/index.php?topic=2858512.0,msg43976708,1408,Announcements (Altcoins),2018-08-21 09:16:05,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   Thank you for your opinion! We really appreciate it!  We are updating this thread continuously and trying to maintain it active as much as we can. We will try to devote even more time to it.  Thank you for your advice! ,False
4,msg44449396,https://bitcointalk.org/index.php?topic=2858512.0,msg44004349,1408,Announcements (Altcoins),2018-08-21 09:17:00,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"      Thank you very much! However, at the first sight, it seems to be that you have to update it since we did some changes that you have not applied.  Please, update your information about Viarium and inform us as soon as it will be done.  Thank you in advance! ",False
5,msg44449723,https://bitcointalk.org/index.php?topic=2858512.0,msg44217194,1408,Announcements (Altcoins),2018-08-21 09:23:22,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"   We need a blockchain for:  1. Protection of the producer's content copyright and the payer's unequivocal right to view. 2. Building a decentralized network that ensures transcoding, storage, and signal transmission. 3. Content and publication history. 4. Award system for partner-nodes.",False
6,msg44449769,https://bitcointalk.org/index.php?topic=2858512.0,msg44217386,1408,Announcements (Altcoins),2018-08-21 09:24:17,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   Very good and detailed answer! Thank you very much for your support!,False
7,msg44449900,https://bitcointalk.org/index.php?topic=2858512.0,msg44287696,1408,Announcements (Altcoins),2018-08-21 09:26:26,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"   Thank you for your words! Viarium is trying very hard to create a big, friendly and loyal community which is passionate about the VR industry. ",False
8,msg44449948,https://bitcointalk.org/index.php?topic=2858512.0,msg44294630,1408,Announcements (Altcoins),2018-08-21 09:27:13,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   Thank you for your support! Viarium team will be until the end trying to make its dream come true and provide its potential and normal customers with the one of the best platforms of VR industry ,False
9,msg44450512,https://bitcointalk.org/index.php?topic=2858512.0,msg44449948,1408,Announcements (Altcoins),2018-08-21 09:39:02,Sergiose,Full Member,350,100,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"  I have no doubt about that!With your idea,effort,and successful team,you will very quickly implement this amazing VR platform.I believe that soon we will be able to use Your platform to sell goods and other various services.Successes'.",False
10,msg44455312,https://bitcointalk.org/index.php?topic=2858512.0,msg44450512,1408,Announcements (Altcoins),2018-08-21 11:27:31,akselovite,Member,90,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   Thank you for you support! It’s really helpful and appreciated! We will try to not let you down and meet all your expectations ,False
11,msg44569970,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-23 17:54:07,nurezakarim,Newbie,19,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"https://twitter.com/nurezakarim/status/1032686165147627520 just one tweet, and I'll go further, if there is a desire to thank the addresses always find on my page on Twitter ... by the way ... Facebook and Instagram have banned advertising crypto and ICO ...",False
12,msg44687047,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-26 05:26:08,ngangngang,Newbie,56,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,I think your project is good and has an interesting concept and also a great idea I'm sure your project will work.,False
13,msg45315142,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-09-07 04:31:51,vulcanambulancegf,Newbie,8,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,The zoning map is very good. I think you will succeed. Good luck,False
14,msg45324225,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-09-07 09:01:17,princessjenyz,Full Member,546,100,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"The team consists of highly qualified programmers, engineers, developers. As the project develops, I think that other talented people will join it to make the project even better. And also, the idea of this project is great and I'm sure that token price will increase! So everyone who join this project would take good profit!",False
15,msg43323352,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-02 09:03:23,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"If you were planning on buying VRX at a bargain price but for some reason didn't do it, it's time to hurry!      Thank you for your participation!",False
16,msg43326209,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-02 09:52:14,1Bullion,Full Member,322,100,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"I believe VIARIUM has chosen the right direction for a profitable business.VR and blockchain, I think there is a real future here.Personally, I believe in the successful implementation of this idea.",False
17,msg43333495,https://bitcointalk.org/index.php?topic=2858512.0,msg43326209,1408,Announcements (Altcoins),2018-08-02 12:09:25,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,  Hello! Thank you for believing in our project! Success is near     Thank you for your participation!,False
18,msg43335287,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-02 12:42:08,TheRabbitRun,Newbie,112,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"I think VR technology is the technology of the future. I am glad that many are beginning to implement this technology everywhere. Thanks to such projects as Yours, we will be able to get closer to the future now. Counting on You!",False
19,msg43336467,https://bitcointalk.org/index.php?topic=2858512.0,msg43335287,1408,Announcements (Altcoins),2018-08-02 13:03:05,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"  Hello! Yes, you are right! The future is behind VR technology! It will be used in many different parts of your life, from business to spotrs Don't forget to join our Telegram groups-------------------> https://t.me/Viariumchannel  All information about our project first coming out there!                                                                                       https://t.me/viariumen      Thank you for your participation!",False
20,msg43340859,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-02 14:19:35,Nicholasa,Jr. Member,238,2,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,this is a real project that is currently in great demand by the public. maybe its a question how the product of this project will be connected by blockchain?,False
21,msg43341833,https://bitcointalk.org/index.php?topic=2858512.0,msg43340859,1408,Announcements (Altcoins),2018-08-02 14:35:43,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"   Hello! We need blockchain for these reasons: 1. Protection of the producer's content copyright and the payer's unequivocal right to view.                                                                                2. Building a decentralized network that ensures transcoding, storage, and signal transmission.                                                                                3. Content and publication history.                                                                                4. Award system for partner-nodes.       Thank you for your participation!",False
22,msg43646022,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-07 11:59:34,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,Hooray! The first target is reached ahead of the schedule! https://medium.com/@viarium.io/pre-sale-over-and-soft-cap-reached-already-f789d4864776       Thank you for your participation!,False
23,msg43708623,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-08 12:57:44,Smorodsky,Jr. Member,93,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"The internet is full of traps and if you are not careful with your password, you can lose your digital assets easily. To add an extra layer of protection, consider using two-factor authentication (2FA), that is now available on our website!   https://medium.com/@viarium.io/how-to-set-up-two-factor-authentication-a21c4386a159        Thank you for your participation!",False
24,msg43788404,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-09 19:01:57,Olywen,Jr. Member,222,2,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,The only thing that makes me like this project is the glimpse of the people behind the project. They are qualified professionals and they will make the project a successful development.,False
25,msg43789120,https://bitcointalk.org/index.php?topic=2858512.0,msg43646022,1408,Announcements (Altcoins),2018-08-09 19:16:13,MISS_nSTASSY,Full Member,392,105,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   So soft cap is $1m instead of $2m? Because in old bounty thread there is information about $2 million softcap and $20 million hardcap. And can you specify please how much is total supply - Quote since the total emission is 250 000 000 VRX tokens - as said in new bounty thread or 1 000 000 000 that was mentioned in old bounty thread in Token information section?,False
26,msg43830025,https://bitcointalk.org/index.php?topic=2858512.0,msg43646022,1408,Announcements (Altcoins),2018-08-10 13:40:50,princessjenyz,Full Member,546,100,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,   Great news and congrats for hitting the softcap. It's very possible you reached your hardcap since your project has very good concept. Hope you do a market well to spread the project of Viarium. Happy to be part of your community.,False
27,msg43836752,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-10 15:48:24,kurbanth,Jr. Member,196,2,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,Content creation Period: 06.08-12.08 blog or channel links to created content:  https://t.me/cryptopravo/334,False
28,msg43849234,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-10 20:23:13,!vanovi4,Jr. Member,168,1,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"I was interested in this project in that by creating your own showroom on the Viarium platform, business owners can enter the international market, increase sales with minimal costs for its maintenance.",False
29,msg43945878,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-12 13:25:01,Latimlex,Member,336,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,Facebook campaign: 06.08 - 12.08 https://www.facebook.com/Latimlex friends: 5223 link post: https://www.facebook.com/Latimlex/posts/2070943359645395 https://www.facebook.com/Latimlex/posts/2072292882843776 https://www.facebook.com/Latimlex/posts/2075407945865603 https://www.facebook.com/Latimlex/posts/2076529852420079 https://www.facebook.com/Latimlex/posts/2078797078860023 https://www.facebook.com/Latimlex/posts/2081640011909063 https://www.facebook.com/Latimlex/posts/2083581575048240  link shares: https://www.facebook.com/Latimlex/posts/2070938389645892 https://www.facebook.com/Latimlex/posts/2075405099199221 https://www.facebook.com/Latimlex/posts/2076525925753805 https://www.facebook.com/Latimlex/posts/2076522302420834 https://www.facebook.com/Latimlex/posts/2078793778860353 https://www.facebook.com/Latimlex/posts/2078791235527274    Twitter campaign: 06.08 - 12.08 https://twitter.com/latimlex followers: 8701 links tweet: https://twitter.com/latimlex/status/1026493097855856641 https://twitter.com/latimlex/status/1026748050000228352 https://twitter.com/latimlex/status/1027260559379582976 https://twitter.com/latimlex/status/1027466052605816834 https://twitter.com/latimlex/status/1027849647308582913 https://twitter.com/latimlex/status/1028305872055939072 https://twitter.com/latimlex/status/1028632975397793792  links retweet: https://twitter.com/ViariumProject/status/1026099171047231489 https://twitter.com/ViariumProject/status/1026751889126436865 https://twitter.com/ViariumProject/status/1027108990029901824 https://twitter.com/ViariumProject/status/1026796650403168256 https://twitter.com/ViariumProject/status/1027847912557105152 https://twitter.com/ViariumProject/status/1027477016893972482,False
30,msg43976708,https://bitcointalk.org/index.php?topic=2858512.0,msg43849234,1408,Announcements (Altcoins),2018-08-12 21:43:31,ParRus,Full Member,490,104,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"  I also like this ICO project - it's virtual reality project, these technologies are capable of making a better future. I am confused why this ANN topic is not active. I think that for developers it would be worthwhile to devote more time to this forum, sharing updates - and create large community.",False
31,msg44217194,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-17 04:01:18,kurbanth,Jr. Member,196,2,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,Pretty great idea! I like your team and potential. But I can not understand how the blockchain will be used in this situation? The idea once again very good. But I would like accuracy. Virtual reality itself will naturally be in demand. I wish your project good luck and achieve your plans!,False
32,msg44217386,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-17 04:08:50,nhatnhatkhongnhi,Newbie,47,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"Blockchain technology in the VIARIUM project enables such features as: registration of rights to real estate property in a distributed ledger, secure, transparent and fast transactions for the sale of virtual property with funds sent through a smart contract, transparent and fair voting on various issues of the community: use of funds, blocking members with inappropriate content upon request from other members of the system, creating new territories etc.  In the future the use of blockchain will reduce the cost of server capacity by distributing the network load to multiple participating nodes.",False
33,msg44287696,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-08-18 12:22:40,ardcts,Full Member,588,100,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,Viarium platform that creates any business and entertainment opportunities with VR technology. first to do business on the blockchain world. An accurate strategy to attract interested people. The team that utilizes time for sales will always try to do their best with careful preparation for the sale later. Hopefully in the future there will be more and more participants and investors who are completing this project,False
34,msg44294630,https://bitcointalk.org/index.php?topic=2858512.0,msg44287696,1408,Announcements (Altcoins),2018-08-18 14:53:57,Varraval,Newbie,44,0,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"  I'm totally agree. The idea is great, everything else depend on team and implementation of their plans for this project. Hope, they will build virtual universe in 2-3 years and everyone with VR glasses will be able to join it. Anyway, I hope the team won't give up this idea",False
35,msg38074615,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-05-21 18:31:15,Rosa bella,Member,266,10,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"This project is inovative and will surely gets the success. I'm looking forward on your bounties, hopefully i could join. egretia",False
36,msg39389483,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-06-04 20:49:38,egetrorx,Full Member,658,108,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,icoshrimp review https://icoshrimp.com/viarium-offering-a-new-communication-channel-to-lure-more-consumers/,False
37,msg40005064,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-06-13 06:13:39,pakupayung,Member,439,12,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"VIARIUM uses great ideas and strategies to develop its projects, not just offering goods and services, but also creating business and entertainment opportunities, using the first vr platform to do business in the blockchain world. hopefully the platform continues to be developed so that it can be utilized by everyone.",False
38,msg40447959,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-06-19 12:56:35,cryptobaro,Full Member,602,110,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"Such a great VR project, they already have some videos to introduce their system. I am excited for the token sales.",False
39,msg41125863,https://bitcointalk.org/index.php?topic=2858512.0,,1408,Announcements (Altcoins),2018-06-29 05:35:20,Olyalya,Sr. Member,448,253,,[ANN][PREICO] THE FIRST VR PLATFORM FOR BUSINESS ON BLOCKCHAIN | Viarium,"The product is good enough, promising and should be of many interests. And it seems the project usually has great long-term prospects and sustained success. Hopefully the team and supporters can make it work.",False
