id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg49092767,https://bitcointalk.org/index.php?topic=3025811.0,msg48844208,22425,Announcements (Altcoins),2019-01-07 04:29:23,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Testing will be available only to the select few due to the fact that we are not downloadable vie the iPhone Store or Play Store yet. With the app being a raw file it leaves the code open for bad players to have teir way with it. So our testers will be selectively chosen and rewarded until we get our platform in the stores.,False
2,msg49252446,https://bitcointalk.org/index.php?topic=3025811.0,msg49092767,22425,Announcements (Altcoins),2019-01-15 23:04:31,Altcoinrusher,Full Member,616,100,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Thanks for the update. I appreciate on your team's commitment to make this project more robust as possible by testing it thoroughly and not in a hurry to release it just to please the community. Great job!,False
3,msg49323539,https://bitcointalk.org/index.php?topic=3025811.0,msg49252446,22425,Announcements (Altcoins),2019-01-20 04:11:08,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   I really wish it were available to the community as an official download. I'm going to post the alpha and a demo video in its current stage of development. The overall look and some of the images used are not at all final. I actually can't stand the icons used in the ""role"" selection screen. You will see. We are nowhere near where our developers estimated in terms of completion. That's another issue we are dealing with. Slow steady progress is still progress.   Here is the alpha and demo videos. Have a look. Tell us what you think. http://bit.ly/URAAlpha",False
4,msg49340500,https://bitcointalk.org/index.php?topic=3025811.0,msg49323539,22425,Announcements (Altcoins),2019-01-20 23:46:15,Altcoinrusher,Full Member,616,100,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Wow! Its great to have this and I'm sure the community would be glad at it. I'll give you feedback asap.Thank you.,False
5,msg49487731,https://bitcointalk.org/index.php?topic=3025811.0,msg49323539,22425,Announcements (Altcoins),2019-01-29 18:35:33,Münzpräger,Sr. Member,910,327,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   It looks like you need a Microsoft account of some sort if you want to access your link, Chris. Could you host the vid somewhere else?",False
6,msg49492428,https://bitcointalk.org/index.php?topic=3025811.0,msg49487731,22425,Announcements (Altcoins),2019-01-30 03:24:19,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Yep. My bad. The devs are on hiatus. I had to call in the President of URAllowance to set things straight. Here you go. This should work for everyone..... Android and iPhone.  https://mitosistech-my.sharepoint.com/:f:/p/ranjitha_r/Et7HSHGHVjdOiFRDD71rw18BH6zi1pSzKMBohIZcTc5gWQ?e=5%3aXTbozy&at=9   ,False
7,msg50383334,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2019-03-30 18:41:22,co5hike,Hero Member,798,1000,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,Are there any updates in the project?,False
8,msg50777909,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2019-04-26 05:58:35,Amelie Poulain,Full Member,518,101,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"I am glad to see that there are some shifts and updates in the project, the last year was terrible for the whole crypto community, not many projects will be able to get up after such blow, I want to believe that URAllowance will be among them.",False
9,msg50778381,https://bitcointalk.org/index.php?topic=3025811.0,msg50777909,22425,Announcements (Altcoins),2019-04-26 06:41:39,Kopetunto,Member,252,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,  I think that is inseparable from the team that continues to work so that until now the project has experienced some definite changes and updates this is a positive thing for the project and we also have to support the team so they can develop the project,False
10,msg48533046,https://bitcointalk.org/index.php?topic=3025811.0,msg48509180,22425,Announcements (Altcoins),2018-12-08 13:06:59,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Yes. Correct again. We have all seen this too many times before. ICO ends, projects throw their token up on the exchanges and forget about it. Luckily, we are not followers. We have learned from the many mistakes other projects make.  So.... How about another update? I don't want to jinx anything here but so far every large prospective partner or advisor that I've had my sights set on has eventually joined our team and/or closed an important deal with us. So, it's good to put these things out in the open. Makes me work harder towards the goal. I have been talking with the Pigzbe CEO. Nothing specific has been discussed yet but he mentioned the words ""exploring a partnership or merger"". If you don't know Pigzbe then I suggest looking them up. They are our European counterpart. A bit more funded and operating in a way more flexible region in terms of banking and finance. I like their work ethic and they are very professional. I see them not as competition, but as powerful allies. I pitched ""Trading Wheels"" to them too. This part of the process is painstakingly slow but we are marching forward still. Nothing will prevent our success. Count on that!",False
11,msg48576073,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-12-10 12:11:03,AAlex48,Member,336,12,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,The first time I see such a simple and open communication in the project.It is very nice and inspires confidence.,False
12,msg48586721,https://bitcointalk.org/index.php?topic=3025811.0,msg48576073,22425,Announcements (Altcoins),2018-12-10 21:53:03,Sozialtourist,Full Member,672,101,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Yeah, it's great that Chris is so actively posting here in this thread. That's something I wish from other projects aswell.",False
13,msg48595186,https://bitcointalk.org/index.php?topic=3025811.0,msg48533046,22425,Announcements (Altcoins),2018-12-11 09:58:03,lobat999,Sr. Member,882,254,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   It seems that this project is on the right path to success especially if you've done deals with a strategic partners likes Pigzbe and I think it will absolutely empower and mutually compliment both projects. I had very high hopes on this one too! Great job!,False
14,msg48615192,https://bitcointalk.org/index.php?topic=3025811.0,msg48586721,22425,Announcements (Altcoins),2018-12-12 07:14:49,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Thanks for that. I admit that this past two months I have been posting less. I apologize for that. Since January of this year I have tried my hardest to show up and answer as many questions as possible..... That being said, there were several times where I was absent for two or more weeks and expected to come back to FUD filled comments and accusations. However, EVERY single time I instead returned to see that this community stepped up to the plate and answered every question in my absence exactly the way I would've(maybe less wordy though). For this, I am ultimately grateful. The fact that you guys care enough to help out others that come here with questions is awesome but on top of that, it seems everyone here in this thread knows enough about the URAllowance project and our progress to accurately do this makes me know that we are doing something right. I have said this before and I will say it again. You are all just as important to this project as I am. Without you, there is no URAllowance. Thank You.",False
15,msg48615284,https://bitcointalk.org/index.php?topic=3025811.0,msg48595186,22425,Announcements (Altcoins),2018-12-12 07:23:20,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Whoa! Don't get the wrong idea.... lol. We have not completed or signed or done anything Strategic yet with Pigzbe other than have a few chats via LinkedIn PM and through emails. Nothing has even been discussed in detail yet. In fact, I have not received a response in three days. I will follow up with the CEO tonight and I will keep you updated. I just wanted to make it very clear that all we have done so far is acknowledge each other's awesomeness and had a few back and forths. I will be pursuing this strategic partnership. I would be crazy not to. Pigzbe would also be crazy to not see the value URAllowance brings to the table. Our community alone(you guys) is priceless. This is one of the very few unshilled projects in existence. One year and 48 pages is perfect in my opinion. Imagine trying to find some specific comment mixed in to a 1009 page 2 month old project thread. lol. That cracks me up.",False
16,msg48639584,https://bitcointalk.org/index.php?topic=3025811.0,msg48639158,22425,Announcements (Altcoins),2018-12-13 10:08:59,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Well, actually.... I've been in back to back meetings trying to find a service or solution to the scenario where our platform users could have a sufficient amount of options to spend their URA on. We are not delusional to think that that more than 1/1000 kids will actually want to hold their crypto rather than spend it on real world items or even digital game bucks for Fortnite or Rocket League.  That has been a major concern of ours since January. Today, I finally found the answer. I didn't find it, actually. One of our most trusted advisors and very good friend of mine introduced me to the opportunity and I couldn't be more pleased with the conversations I've had so far with this company.  If this works out, we will have no problem retaining our user base and they will be able to spend their tokens just about anywhere in the world. I am not too sure how they feel about me disclosing their name just yet. But the second I get the green light from them, I will blast it here.  I can give you a hint though. They are a branch of an established and very successful financial remittances company that jumped into the crypto space last year. They had a successful ICO in Nov. 2017 and since then they have been meeting their road map goals and have been in full development mode. They are also a card processor.  That's all I will say till tomorrow or the next day.  Still no word from Pigzbe. They are busy setting up their Kickstarter campaign so I understand that we are an afterthought. We are busy too and I haven't even had time to send that follow up email. I should be doing that now actually.... Bye.  P.S. I am not against anyone from this community jumping over to the Pigzbe thread and reminding them how awesome this community and project is and we should partner up.",False
17,msg48684520,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-12-15 16:30:12,Jepli,Member,462,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,I would love to see this project having important partnerships being made that could further boost it. I also know the hard work of the team in pursuing it and it will likely become very productive very soon.,False
18,msg48686291,https://bitcointalk.org/index.php?topic=3025811.0,msg48684520,22425,Announcements (Altcoins),2018-12-15 18:20:58,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Well the secret is out. Our newest partnership prospect is Paycent! They have issued a debit card that acts as the bridge between crypto and fiat and now even precious metals. We are in the contract negotiation phase but I have received verbal confirmation that we are good to go.,False
19,msg48691340,https://bitcointalk.org/index.php?topic=3025811.0,msg48686291,22425,Announcements (Altcoins),2018-12-16 01:44:29,Jepli,Member,462,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Wow that is great news! I didn't expect that to materialize anytime soon but I know all hard work done by your team will definitely payoff like this milestone. Nice one guys!,False
20,msg48693508,https://bitcointalk.org/index.php?topic=3025811.0,msg48691340,22425,Announcements (Altcoins),2018-12-16 05:16:27,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Yep. This is one of the most exciting partnerships that we have in the works right now. Nothing is signed so I'm not counting my chickens. But I can tell all parties to  this deal are excited as well.,False
21,msg48696053,https://bitcointalk.org/index.php?topic=3025811.0,msg48693508,22425,Announcements (Altcoins),2018-12-16 08:33:57,lkjhg,Full Member,630,100,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"  Partnering with other companies is indeed very important, especially since the softcap has been achieved, this shows that URAllowance is ready to work, and launch its products, hopefully many partners who are happy to join this project",False
22,msg48718625,https://bitcointalk.org/index.php?topic=3025811.0,msg48696053,22425,Announcements (Altcoins),2018-12-17 09:51:32,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Scratch that Paycent partnership..... Or better yet, put it on the back burner. We came to terms but this partnership is now contingent on us being listed on Coinmarketcap. This is perfectly understandable and we intend to pursue this at a later date. For now, we continue to focus on development and tallying up the bounties.",False
23,msg48725611,https://bitcointalk.org/index.php?topic=3025811.0,msg48718625,22425,Announcements (Altcoins),2018-12-17 17:03:03,sge99,Member,434,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   That's a pity! But thanks for being honest and transparent and updating the community straight away. It's a good idea to focus on your product, further progress certainly will lead to new partnerships.",False
24,msg48745362,https://bitcointalk.org/index.php?topic=3025811.0,msg48725611,22425,Announcements (Altcoins),2018-12-18 17:46:01,Münzpräger,Sr. Member,910,327,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   A listing on CMC is nothing impossible and the rules are somewhat blurry so it might happen in a couple of weeks or months.,False
25,msg48749614,https://bitcointalk.org/index.php?topic=3025811.0,msg48725611,22425,Announcements (Altcoins),2018-12-18 22:54:59,Jepli,Member,462,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Yeah, I am somewhat amazed by the transparency of the team with regards to project status as this is the first time I've ever seen a honest response with regards to a stalled partnership and that is quite commendable.",False
26,msg48768176,https://bitcointalk.org/index.php?topic=3025811.0,msg48749614,22425,Announcements (Altcoins),2018-12-19 20:29:07,TunerDude007,Sr. Member,463,252,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   It is indeed quite commendable. As for being listed on coinmarketcap. Once this project evolves through it's own organic processes it will get picked up by exchanges hence CMC. It's awesome to know there is a payment gateway sitting on the back burner and ready to launch at a moments notice.,False
27,msg48771054,https://bitcointalk.org/index.php?topic=3025811.0,msg48768176,22425,Announcements (Altcoins),2018-12-20 00:29:14,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   That's the way we see it too. Actually, I was thinking that it was a bit premature on their part and if they would've followed through I might have the one to put the brakes on. It's good to focus on what's in front of you. We are constantly building our network and the opportunities that were just over the horizon are now just out of reach. We are making progress every single day. I would like to have been finished with beta testing by now but that would have resulted in a sub par experience for our users. Thank you all for understanding and not being too hard on me when things don't go according to plan.",False
28,msg48818739,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-12-22 11:48:34,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,I just got word from our developer that URAllowance is ready for UAT!!! Finally. I hope all the kinks are ironed out and I have something to present to you all. It's been a long time coming.,False
29,msg48844208,https://bitcointalk.org/index.php?topic=3025811.0,msg48818739,22425,Announcements (Altcoins),2018-12-23 16:03:42,Altcoinrusher,Full Member,616,100,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Very good to hear that! When will be the schedule for the testing and how long will it take? Will it be open to the public or a closed one as I'm eager to participate in it.,False
30,msg47974348,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-11-17 04:19:51,CHRISBIN702,Sr. Member,938,271,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"UPDATE We have been alpha testing the URAllowance platform over the past four days. I didn't feel it was ready for beta testing. There were a few bugs that made it subpar. If you absolutely can't wait to see it, let me know and I will send you a copy. OH! Yeah. the testing environment is compatible with Android.... I am not a developer so I can't say why but I have an Android so I'm happy with that.",False
31,msg48017196,https://bitcointalk.org/index.php?topic=3025811.0,msg47974348,22425,Announcements (Altcoins),2018-11-18 15:13:39,Münzpräger,Sr. Member,910,327,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Thanks for the honest assessment of the current state of the app. There will be some guys who can't wait to get the app hopefully. Being among the first testers of a soon to be successful project is something you should go for if you have the time.,False
32,msg48029956,https://bitcointalk.org/index.php?topic=3025811.0,msg48017196,22425,Announcements (Altcoins),2018-11-18 23:27:49,lobat999,Sr. Member,882,254,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   I think the whole community will appreciate the honest and concise response from the team as this simple updates fosters mutual trust among each other which is a very good element for the project.,False
33,msg48081552,https://bitcointalk.org/index.php?topic=3025811.0,msg47887368,22425,Announcements (Altcoins),2018-11-20 19:22:15,TunerDude007,Sr. Member,463,252,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Being a full member you should understand crypto well enough that tokens/coins dont hit coinmarketcap before the project is in full swing.,False
34,msg48082702,https://bitcointalk.org/index.php?topic=3025811.0,msg48081552,22425,Announcements (Altcoins),2018-11-20 20:14:45,levyashin,Sr. Member,840,267,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Maybe he is not aware tokens are not listed on exchanges.  Or maybe he is only filling a signature quota or something and random commenting. I don't think he is not aware of how tokens hit coinmarket.,False
35,msg48154091,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-11-23 10:06:19,lobat999,Sr. Member,882,254,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,How was the Alpha testing going on? I hope the team could find as many issues as possible and resolve them accordingly before they will release the Beta as this phase would be critical on the outcome of its final development.,False
36,msg48181642,https://bitcointalk.org/index.php?topic=3025811.0,msg48154091,22425,Announcements (Altcoins),2018-11-24 10:54:46,cevap,Member,462,10,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   Seems like there were few bugs in there which are being fixed but thats normal for any alpha testing, in fact thats why there are alpha versions. Its great that the app will be able to run on android since most of devices out there are using it.  ",False
37,msg48275033,https://bitcointalk.org/index.php?topic=3025811.0,msg48181642,22425,Announcements (Altcoins),2018-11-27 17:15:43,lobat999,Sr. Member,882,254,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   I see. I think it was  natural to have minor issues in its development but the most important thing in this stage is to find and resolve major issues / bugs before releasing it to the public. So I ought that we should give the devs enough time for testing and make the platform as robust as possible.,False
38,msg48377470,https://bitcointalk.org/index.php?topic=3025811.0,msg48275033,22425,Announcements (Altcoins),2018-12-01 19:07:57,MandatoryOption,Member,490,12,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Better to delay the beta testing a bit than releasing a version that is full of bugs. Do we already have an estimated date now when these bugs are fixed and the beta testing can start?,False
39,msg48395603,https://bitcointalk.org/index.php?topic=3025811.0,,22425,Announcements (Altcoins),2018-12-02 14:09:22,lvsca,Sr. Member,770,257,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"IMPORTANT UPDATE!  The ICO is unofficially complete!  We passed our soft cap and are preparing our platform for Beta testing!  If you missed out and still want tokens, it isn’t too late. We are “testing” the first ever post ICO private sale. For a very limited time. After our platform is publicly released the in app token purchases will be much higher. Any inquiries please send to Chris@URAllowance.com",False
40,msg48401641,https://bitcointalk.org/index.php?topic=3025811.0,msg48395603,22425,Announcements (Altcoins),2018-12-02 18:13:53,wigantara,Full Member,210,100,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   i found this on forkdelta https://forkdelta.app/#!/trade/0x5d5f815cc79d3660b3b40817fd39af516c975d53-ETH already trade on forkdelta.,False
41,msg48403555,https://bitcointalk.org/index.php?topic=3025811.0,msg48395603,22425,Announcements (Altcoins),2018-12-02 19:41:11,Münzpräger,Sr. Member,910,327,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,   Congrats on hitting the soft cap. Unfortunately the market has only become worse over the last couple of weeks so I am relieved to see that you have managed to collect enough to continue. ,False
42,msg48409364,https://bitcointalk.org/index.php?topic=3025811.0,msg48403555,22425,Announcements (Altcoins),2018-12-03 02:17:38,lvsca,Sr. Member,770,257,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"   currently, we test our app already, fixing minor bug. we planning yo deliver our app (android ver.) this month",False
43,msg48411193,https://bitcointalk.org/index.php?topic=3025811.0,msg48401641,22425,Announcements (Altcoins),2018-12-03 05:29:59,chichidori,Legendary,1386,1003,,✍️ ☑️ ✐ [ANN][ICO]URAllowance - Family-Smart Contract | ✐ ☑️ ✍️,"  ICO its not officially over and the token is not officially listed on forkdelta, it might have some trades going on but the price is 50% way off the ICO price so don`t jump the guns and wait for a listing update. ",False
