id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg52443833,https://bitcointalk.org/index.php?topic=5062063.0,msg52442629,36857,Announcements (Altcoins),2019-09-13 13:17:48,Dextroboy,Full Member,644,101,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","  Maybe it's better to ask the team directly so everything is clear but I'm pretty sure if they will update the whitepaper, the most important thing is to keep abreast of developments and hopefully this project can be successful",False
2,msg52444486,https://bitcointalk.org/index.php?topic=5062063.0,msg52442629,36857,Announcements (Altcoins),2019-09-13 14:21:43,Jarvis Edge,Jr. Member,406,2,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",   We are writing an article on what changed within the project since the release of White Paper,False
3,msg52451377,https://bitcointalk.org/index.php?topic=5062063.0,msg52444486,36857,Announcements (Altcoins),2019-09-14 10:42:01,lvsca,Sr. Member,770,257,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",   what has been writen in WP has implemented on their product. i interesting in their 'simple login'.  just waiting till they launch jarvis app,False
4,msg52456494,https://bitcointalk.org/index.php?topic=5062063.0,msg52444486,36857,Announcements (Altcoins),2019-09-14 22:56:12,Decksperiment,Sr. Member,630,250,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","   Good to hear that! Maybe you could outline those interesting developments so that we can have a clearer overview of what has been done with regards to project development. Btw, how is the testnet  doing?",False
5,msg52456592,https://bitcointalk.org/index.php?topic=5062063.0,msg52444486,36857,Announcements (Altcoins),2019-09-14 23:16:24,aveon,Member,420,10,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",  Please also provide us there more details about the current state of the project and its future prospects. Thank you,False
6,msg52462771,https://bitcointalk.org/index.php?topic=5062063.0,,36857,Announcements (Altcoins),2019-09-15 16:17:08,Jarvis Edge,Jr. Member,406,2,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",It is about time to share yet another newsletter with you. We keep progressing and the progress is visible.  https://medium.com/jarvis-edge/newsletter-15th-of-september-76b3fa15c4a8,False
7,msg52528398,https://bitcointalk.org/index.php?topic=5062063.0,,36857,Announcements (Altcoins),2019-09-22 16:35:26,Jarvis Edge,Jr. Member,406,2,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","Another working week is finished, time to go through it.  https://medium.com/jarvis-edge/newsletter-september-22nd-7a668d31cde",False
8,msg52530650,https://bitcointalk.org/index.php?topic=5062063.0,msg52528398,36857,Announcements (Altcoins),2019-09-22 21:22:06,sockpuppet1911,Sr. Member,826,278,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","   Interesting, so what's your plan to tokenize stocks? I mean can they even be traceable on the public blockchain? Have you seen what dusk network's approach is on this?",False
9,msg52532854,https://bitcointalk.org/index.php?topic=5062063.0,msg52451377,36857,Announcements (Altcoins),2019-09-23 06:48:38,quality.crypto,Member,672,10,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","   People who have faith in this project are eagerly kept waiting for the APP, the best thing here they are giving accurate updates to their community on a weekly basis. This will definitely help the community to keep track of what is happening exactly",False
10,msg52540174,https://bitcointalk.org/index.php?topic=5062063.0,,36857,Announcements (Altcoins),2019-09-23 23:29:15,Decksperiment,Sr. Member,630,250,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","Since I understand that Jarvis exchange will be released this 4th quarter of 2019, do the team have a strategic marketing plan including promotional activities to maximize its exposure on this impending release?",False
11,msg52546095,https://bitcointalk.org/index.php?topic=5062063.0,msg52530650,36857,Announcements (Altcoins),2019-09-24 15:51:08,Jarvis Edge,Jr. Member,406,2,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","   Our approach will be to use a decentralized oracle and to back each token by a real position on the market.  Jarvis already gives a synthetic exposure to markets, so we just need then to tokenize this exposure.",False
12,msg52556381,https://bitcointalk.org/index.php?topic=5062063.0,,36857,Announcements (Altcoins),2019-09-24 18:09:27,sockpuppet1911,Sr. Member,826,278,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token","Is Jarvis going to host IEOs? And if yes, are the fees for launching them going to be paid in Jarvis tokens?",False
13,msg52221042,https://bitcointalk.org/index.php?topic=5062063.0,,36857,Announcements (Altcoins),2019-08-21 06:05:32,Wishlmybr1,Newbie,14,0,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",The name was stolen from the movie iron man?,False
14,msg52227561,https://bitcointalk.org/index.php?topic=5062063.0,msg52221042,36857,Announcements (Altcoins),2019-08-21 19:26:39,jozymens7,Member,394,10,,"[ICO ENDED] Jarvis - Fx, crypto, stocks | DApp browser | Revenue token",   Mind your choice of words and let's make a nice discussion here. It's too bad to say someone stole just a name when names can be used for the reason intended for.,False
