id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg36769278,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-05-09 11:19:20,YOGESHDAS,Newbie,44,0,,[ANN] [COT] COINET | Coinet Financing platform,"I have joined the COINET on social platforms such as Twitter, Facebook and Instagram but my balance is still showing as 25. My details Twitter link : https://twitter.com/YKD75 Facebook link : https://www.facebook.com/YKD75 Instagram username : YKD75",False
2,msg36832380,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-05-10 04:09:39,vodkamq,Newbie,20,0,,[ANN] [COT] COINET | Coinet Financing platform,"Hello admin. Can you help me I want to join with airdrop, but i can't see fitur airdrop to sign up on the web site coinet Thanks for help",False
3,msg36851612,https://bitcointalk.org/index.php?topic=3306120.0,msg34499995,637,Announcements (Altcoins),2018-05-10 08:55:09,pl5475,Newbie,35,0,,[ANN] [COT] COINET | Coinet Financing platform, ,False
4,msg40161159,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-06-15 10:04:54,Nichao,Newbie,99,0,,[ANN] [COT] COINET | Coinet Financing platform,"waiting for the site, WP and, most of all, the smart contract",False
5,msg40855306,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-06-25 06:12:18,Payal_techy,Newbie,154,0,,[ANN] [COT] COINET | Coinet Financing platform,Your platform looks highly interesting and it does seems to have a high potential . I wish you must trey listing your coin on ICO Guide https://www.icoguide.com/en,False
6,msg40919642,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-06-26 04:58:19,Sandra_techy,Newbie,168,0,,[ANN] [COT] COINET | Coinet Financing platform,Your project looks amazing. You must try listing your coin on ICO Guide https://www.icoguide.com/en to get better and desired results,False
7,msg43181530,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-07-30 23:14:21,AmoreJaz,Legendary,1400,1024,,[ANN] [COT] COINET | Coinet Financing platform,"the question is- how many clients will use their platform? they need to attract a number of clients to make this project going. with similar projects out there, getting your market share is tough...",False
8,msg47627868,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-11-06 01:52:02,bongbong2014,Jr. Member,168,2,,[ANN] [COT] COINET | Coinet Financing platform,COT Coin will be issued as a token based on Stellar platform and will be instantly listed in your exchange. Stellar is a highly secure network designed to transfer money. The Stellar network has a complete set of applications with a solid and secure network of nodes.,False
9,msg34499995,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-12 02:55:41,Coinet,Newbie,8,0,,[ANN] [COT] COINET | Coinet Financing platform,"COINET FINANCING PLATFORM  www.coinet.network  We are entering a new era of financing ideas / projects that intend to carry out DAICO and do not have the necessary funds, through the construction of a p2p decentralized platform where entrepreneurs and investors are connected.  CFP (Coinet Financing Platform) is a decentralized financing platform, P2P that will directly connect investors and project owners. The platform will create an environment of trust by facilitating transparency between the parties and rewarding performance.  SOLUTION  For the Investor. So far you know and invest in the project from the DAICO. COINET FINANCING PLATFORM allows you to know and invest in the project before the Whitepaper.  For the idea / project owner. You just have to make an effort to have a great idea / project. The funds you need to make it known are acquired in COINET FINANCING PLATFORM.  ADVANTAGES OF COINET FINANCING PLATFORM  Evaluation and assessment of potential projects without cost. A multidisciplinary team evaluates your project in case of not fulfilling the requirements the Coinet team will not abandon you, we will give you the result of the evaluation so that you cover the deficiencies found.  High speed at low cost.  Being based on the Stellar platform, we guarantee fast transactions with very competitive commissions in the crypto market.  P2P platform . CFP allows project owners and investors to conduct transactions without intermediaries.  Bifrost of Stellar.  It allows to create a scrow contrac or deposit in guarantee of the funds obtained in the currency of origin and until the conditions are not fulfilled in the intelligent contract these funds will not be changed to COT Coin and delivered to the suppliers.  Proof and Source system.  CFP allows through this system that the investor community are the only ones who have the decision to approve based on a vote by proof check of progress and fulfillment of goals.  Protection and security.  The Blockchain technology ensures the total registration of transactions without manipulation of third parties and protects the movements of users within the CFP.  TOKEN  Name: COT Supply: 10.000.000 no more tokens will be issued Price: 0,5 USD Network: Stellar Consensus Protocol: SCP  SOCIAL NETWORKS  TWITTER: https://twitter.com/grupocoinet FACEBOOK: https://www.facebook.com/coinet.network/ INSTAGRAM: https://www.instagram.com/grupocoinet/ TELEGRAM: https://t.me/GrupoCoinet  AIRDROP COMING SOON  COINET is releasing 200 COT tokens to members of the community.  Create an account at coinet.network, follow the instructions to get 25 COT, complete some simple tasks on social networks to get up to 125 COT tokens. Obtain 20 COT tokens for each reference.   Step by step guide: Visit the coinet.network website. Send your data and registration. You will get 25 COT tokens. Join your Telegram group to receive 25 COT tokens. Follow them on Twitter and like them on your Facebook page to get 100 COT tokens. Get 20 COT tokens for each friend referred. At the end of the public sale (June 29, 2018) you will receive an email with a link to create a Wallet with the COT coin earned.",False
10,msg34962095,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-17 23:32:20,Basasa35,Newbie,121,0,,[ANN] [COT] COINET | Coinet Financing platform,"I’m a small trader about BTC and Crypto, beginner about TA, btw I like cosplay and travel and I would like to partecipate at cosplay event at Japan Even I visited many times Indonesia but I don’t know if there are cosplay event there",False
11,msg35043582,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-18 23:40:46,Basasa35,Newbie,121,0,,[ANN] [COT] COINET | Coinet Financing platform,"In which great conventions will be announced in the world, you can talk about your next Cosplays, promote your websites, recommend animes and also promote your Cosplay products !",False
12,msg35103525,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-19 16:25:27,rainbow7colours123,Newbie,29,0,,[ANN] [COT] COINET | Coinet Financing platform,It seems doesn't have much attention. could you give me some more information to know more about your project?,False
13,msg35104202,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-19 16:34:07,Peterdav,Full Member,756,100,,[ANN] [COT] COINET | Coinet Financing platform,"I see this project using Stellar platform, why not to use ERC20 in Ethereum Platform? How to invest and how much minimum invest in this project?",False
14,msg35111148,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-19 18:07:35,Coinet,Newbie,8,0,,[ANN] [COT] COINET | Coinet Financing platform,"Posted by: Namyri  Interesting idea, I will join and want to see how it ends?  Thank you very much for your interest.  Follow us on social networks, on the 27th of this month we started with the private sale and the airdroop, on June 22, the public sale will begin,  Greetings!",False
15,msg35175741,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-20 14:45:44,gaciattt,Newbie,23,0,,[ANN] [COT] COINET | Coinet Financing platform,"It is a promising project in the future, I am really considering to join and i wish you the best, Good luck to developers!",False
16,msg35186080,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-20 17:09:57,Coinet,Newbie,8,0,,[ANN] [COT] COINET | Coinet Financing platform,"Posted by: rainbow7colours123  It seems doesn't have much attention. could you give me some more information to know more about your project?  CFP (Coinet Financing Platform) is a decentralized P2P platform based on the DAICO model that will allow the investor community to connect with the owners of projects or ideas. We develop and implement projects based on blockchain technology through innovative financing mechanisms.  Enter our website www.coinet.network and there you will see our white paper, team, road map and much more.",False
17,msg35188571,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-20 17:47:10,Marizy,Member,181,10,,[ANN] [COT] COINET | Coinet Financing platform,Can’t wait for the start of ICO. So interesting ideas coming from your team! egretia,False
18,msg35406172,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-23 16:42:29,Coinet,Newbie,8,0,,[ANN] [COT] COINET | Coinet Financing platform,"Posted by: Peterdav  I see this project using Stellar platform, why not to use ERC20 in Ethereum Platform? How to invest and how much minimum invest in this project?  Hello Friend! in this link you will see the reasons why we use Stellar.  https://www.stellar.org/blog/using-stellar-for-ico/  The public sale begins on June 22, 2018 and the minimum to invest is the equivalent of 0.01 BTC  Regards!",False
19,msg35469079,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-24 12:39:30,toyouta9999,Newbie,97,0,,[ANN] [COT] COINET | Coinet Financing platform,Interesting idea! Not seen more similar projects. Do you have a website?,False
20,msg35470793,https://bitcointalk.org/index.php?topic=3306120.0,,637,Announcements (Altcoins),2018-04-24 13:03:06,Coinet,Newbie,8,0,,[ANN] [COT] COINET | Coinet Financing platform,"Posted by: gaciattt  It is a promising project in the future, I am really considering to join and i wish you the best, Good luck to developers!  Thank you very much for your good wishes, follow us in the social networks so that you are informed of the advances. Regards!",False
