id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg52327076,https://bitcointalk.org/index.php?topic=3997770.0,msg52319062,7295,Announcements (Altcoins),2019-09-01 10:06:49,ILSad23,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  And as in this region an advertising campaign Rotharium platform and applicationamong farmers and buyers of goods?,False
2,msg52327714,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-09-01 11:45:18,debugx7,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,what is the strategy of the creators of the project to increase the price of the token on exchanges?Among the holders of the token there are participants who are still locked for sale its portion?,False
3,msg52328415,https://bitcointalk.org/index.php?topic=3997770.0,msg52318388,7295,Announcements (Altcoins),2019-09-01 13:18:45,Mscris,Newbie,35,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  I would like to hear more frequent information about the fact that the team continues to look for partners among sellers of goods who are willing to attract RTH to sell products.,False
4,msg52335312,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-09-02 08:43:00,ILSad23,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,what exchanges are currently involved in the sale of the RTH token?,False
5,msg52335980,https://bitcointalk.org/index.php?topic=3997770.0,msg52328415,7295,Announcements (Altcoins),2019-09-02 10:21:26,tiest56,Newbie,31,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  the team reports only the finished results of their negotiations. That's right. It is difficult to start using a token if the network of companies has not yet been expanded and the development of the wallet has not been completed.,False
6,msg52336686,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-09-02 11:59:07,PaladinsOfAquarion,Newbie,31,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,which regions are currently most active in placing their companies on your platform? The prospect of adding new stores to them?,False
7,msg52337529,https://bitcointalk.org/index.php?topic=3997770.0,msg52327076,7295,Announcements (Altcoins),2019-09-02 13:40:26,sularno,Newbie,34,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  this should be an active work with the community to make the application popular with customers.,False
8,msg52338448,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-09-02 15:17:28,waltinho0807,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,Crypto Future now develops new products or projects ICO? I understand they have opportunities for that.,False
9,msg52290597,https://bitcointalk.org/index.php?topic=3997770.0,msg52281926,7295,Announcements (Altcoins),2019-08-28 10:44:15,Rahat786,Newbie,35,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  I agree with you 100%, quality work will serve as proof of the effectiveness of the use of the funds collected. The first step Rothariumfood showed. It remains to wait for a new round of development.",False
10,msg52291538,https://bitcointalk.org/index.php?topic=3997770.0,msg52279984,7295,Announcements (Altcoins),2019-08-28 12:39:06,tatyana,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  I haven't seen this section of the app. But this is an important tool to increase the credibility of the application. I think they should show this information to new customers.,False
11,msg52292709,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-08-28 14:32:58,ILSad23,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"In my opinion, the platform offered great ideas for different fields of activity, and applications will become popular. As I understand it selling ICO was successful. I'm waiting to continue my work.",False
12,msg52293900,https://bitcointalk.org/index.php?topic=3997770.0,msg52279057,7295,Announcements (Altcoins),2019-08-28 16:23:23,homecyber,Newbie,16,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  Everyone is waiting for news. And I am sure that the price of the token will grow rapidly with the addition of new products. Soon will launched wallet, as I understand.",False
13,msg52299083,https://bitcointalk.org/index.php?topic=3997770.0,msg52293900,7295,Announcements (Altcoins),2019-08-29 06:58:14,omagaman37,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  I have seen this announcement on the website for a long time, butare still no reports of its launch. I think it could help the community to start working with the platform more actively with the RTH token.",False
14,msg52300004,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-08-29 08:56:58,antoniocabelo,Newbie,31,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,The number of registered Rotharium customers is growing in the Austrian region. I think that the team conducted a great advertising campaign so that customers could be interested in using the application features.,False
15,msg52301855,https://bitcointalk.org/index.php?topic=3997770.0,msg52291538,7295,Announcements (Altcoins),2019-08-29 12:46:57,Vik_theholder,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  it seems to me that the application will continue to update and expand its functions, so that participants can work comfortably using rothariumfood tools.",False
16,msg52302912,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-08-29 14:39:12,masky84,Newbie,37,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"I think that developed countries are ready to use blockchain to check the quality of goods. This network continues to develop, and the Rotharium can become an integral part of this process, if it receives support from the state.",False
17,msg52308052,https://bitcointalk.org/index.php?topic=3997770.0,msg52302912,7295,Announcements (Altcoins),2019-08-30 05:58:23,amstaf36,Newbie,32,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  I am not fully aware of the level of development of blockchain projects with state support in this region, but I think that it is still quite a long way to go.",False
18,msg52308879,https://bitcointalk.org/index.php?topic=3997770.0,msg52301855,7295,Announcements (Altcoins),2019-08-30 07:53:47,Rahat786,Newbie,35,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  Now it is likely we are talking about the completion of the development of new features, since the application is running recently. The project continues to improve its quality.",False
19,msg52309908,https://bitcointalk.org/index.php?topic=3997770.0,msg52300931,7295,Announcements (Altcoins),2019-08-30 09:49:44,tatyana,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  All the news the team adds to their blog on the site, you just need to follow the update. Articles often reveal excellent details of events in the development.",False
20,msg52310949,https://bitcointalk.org/index.php?topic=3997770.0,msg52300004,7295,Announcements (Altcoins),2019-08-30 11:45:55,riz1raj,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  The number of registered farmers is increasing, but how can you see the statistics of the sale of goods with stickers, for example, for my region, or stores that have such goods?",False
21,msg52311911,https://bitcointalk.org/index.php?topic=3997770.0,msg52299083,7295,Announcements (Altcoins),2019-08-30 13:41:00,waltinho0807,Newbie,28,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  the wallet will provide its users with several features and so I think its development takes longer.,False
22,msg52317725,https://bitcointalk.org/index.php?topic=3997770.0,msg52311911,7295,Announcements (Altcoins),2019-08-31 07:39:13,shadowofraam,Newbie,32,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"  If you follow the road map, the wallet was supposed to be run before the app is opened Rothariumfood. I hope that the development will not be delayed for long.",False
23,msg52318388,https://bitcointalk.org/index.php?topic=3997770.0,msg52310949,7295,Announcements (Altcoins),2019-08-31 09:26:54,sularno,Newbie,34,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,  I think that such sales can be presented now only in the project report on the expansion of the number of partnerships or as a successful cooperation.,False
24,msg52319062,https://bitcointalk.org/index.php?topic=3997770.0,,7295,Announcements (Altcoins),2019-08-31 11:14:00,tiest56,Newbie,31,0,,ROTHARIUM B2C DECENTRALISATION | 🔥5 million+ USD raised | ✅ ICO closed,"Hungary is a good place to continue developing the app for farmers. Europe is committed to the use of blockchain, and Rosarium may occupy a large market among producers of farm products",False
