id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg30390262,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-16 07:31:45,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"THE MAIN GLOBAL BANK Website | WhitePaper Book 1 | What is MGBank? | Key Features | RoadMap | FAQ | News  Key words: CryptoPair | Stable cryptocurrency | MGCoin & MGCash | P2P lending | Personal capitalization | Multicurrency | Payments | Third-party services | Smart account | KYC provider | Digital wallet | Financial marketplace | Private community | Business services  Pre-ICO will start on 20 May, 2018 at 12.00 UTC. During Pre-ICO stage it’s suggested 1,400,000 tokens for sale (0,175% of emission as a whole and 0,7% of the amount of the public sale). Starting discount is 50% (0.0009 ETH)   We are building comprehensive financial and business MGBank platform (codenamed Tokamak) to drastically expand blockchain and cryptocurrencies from a sandbox to the real world. Today practical use of cryptocurrencies is prevented by a number of factors: high cost of transactions; the long confirmation of transactions; extreme volatility; the absence of standardization; lack of a convenient and functional API.  The solution for these key problems demands the evolution of the basic ideas of cryptocurrencies. Cryptosphere needs a diverse infrastructure and expansion of the scope of use of crypto-assets and blockchain application. It is necessary to consolidate the segmental parts and provide a synergistic effect. Our Tokamak platform realizes this kind of evolution.  The project aims at providing the participants of the market with the blockchain instruments of decreasing the costs, increasing the speed and convenience of financial and business operations, expanding the use of products and services of participants, increasing profits. As a part of evolution we designed the concept of Cryptopair - MGCoin and MGCash. This approach provides the stable course of cryptocurrency on the one hand, and the opportunity to invest on the other hand. Wherein, the high speed of transactions and their low cost are realized.  Another important part of platform is Personal capitalization -  the mechanism of the automatic determination of the credit or other rating of a user, based on the data of their financial transactions and various other information. This will let the users to get loans at minimum rates fast, to provide priority services, pay later service, interest-free installments and other benefits. It also provides for the accumulation of non-financial reviews (from stores, hotels, employers, colleagues, resorts, friends, etc.) in order to capitalize them.  Also the platform provides built-in subsystem of P2P lending. Today P2P platforms are among the fastest growing segment in the financial services space. The meeting of a creditor and a borrower happens on the online platform, where they conclude an agreement. Not only private individuals can act as creditors, but also institutional investors. The advantage of P2P lending over traditional bank crediting is the high speed of bargains, getting credit by the individual, not interesting for banks, more profitable conditions both for a borrower and an investor. Tokamak provides functionality for performing P2P lending transactions in various currencies both without security and on security of crypto and traditional assets.  Other key features of platform are: providing payment transactions (including API for social networks, messengers, games, etc.); multicurrency (both fiat and crypto currencies); smart account; digital wallet; third-party services; smart contracts; electronic workflows; business services; private community; financial marketplace (including bonds, shares, loans, insurances, etc); KYC provider and so on.",False
2,msg30390642,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-16 07:39:55,gold969,Sr. Member,1078,251,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,added your tweet if there is a desire to thank the addresses that you will always find on my page in Twitter   https://twitter.com/Bill_Djons/status/964403747278397442,False
3,msg30408052,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-16 12:44:36,DoctorJohnson,Newbie,2,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"I suppose it's a great idea to use the crypt in everyday operations, but I think that it's still far away, many projects try to do it.",False
4,msg30457564,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 07:17:39,ranggenga,Sr. Member,714,250,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"I think there is still lack of information here in the thread. Could you please add more detail information here in the tread, since sometimes it get easier to get information if we could get more info in one place.",False
5,msg30457945,https://bitcointalk.org/index.php?topic=2960370.0,msg30457564,233,Announcements (Altcoins),2018-02-17 07:27:06,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"   Of course, we will provide much more information about our project...",False
6,msg30458865,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 07:50:12,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Business services  There are tens of millions of enterprises that need the financial and business infrastructure for their work. Nowadays there are the huge opportunities of work efficiency increase of these businesses and we offer the platform for placement third-party business services. In near future many companies will use the IT-technologies for decline of expenses, increase of profit, calling in of new customers and gaining competitive advantages. That, who will stand aside of this process, risk to lose the share of the market, decrease the selling and profit, and finally to leave the market. That’s why the attention of business to the inculcation of advanced technologies will grow.  Besides nowadays there is the market’s transformation, during which many professionals are becoming freelancers, working in the mode, comfortable for them. According to the experts’ forecast, this trend will grow stronger in the near future. Obviously, the freelancers also need a convenient financial infrastructure for their everyday tasks. The platform will provide API for the following business transactions (operations): billing and invoicing (including automatically based method on customer requests); payments; the control of business processes; the conclusion and execution of smart contracts; the payment tracking; token-based loyalty solutions; clearing; settlement; notarization services; the predictability of the total cost of a transaction; payroll; multi-currency accounting; smart management and forecast of cash flow and currency exposures; calculation and payment of taxes; stopping of unwanted payments or perform payment recalls; the direct payment to the supplier of goods transferred for sale, etc. The important features of the platform are the intellectual management of the distribution of funds to sub-accounts; the flexible system of access rights; the consistency in payment processes and regulations in each market; the quality and completeness of remittance information sent with payments; the availability of arbitration. For corporate accounts it is possible to link sub-accounts with the affiliated companies.",False
7,msg30460223,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 08:20:50,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Options for expanding  The project concept provides the third-party developers with the option to develop external modules for the integration of various existing and future services into the platform ecosystem. This will allow providing the customers with the additional services of expense analysis, cash flow forecast, billing, budget planning, voice assistant, AI, etc. The developers will be able to use various schemes of monetization of their services. The part of the profit will be gained by the platform operator.  They will receive additional customers and a source of income, while the platform will increase competitiveness, revenue and market share. This approach will stimulate the development of new and integration of existing services for our customers.",False
8,msg30461280,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 08:41:04,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Security & KYC  When designing the platform the needs of market participants in respect of ensuring the confidentiality of financial transactions were taken into account. Therefore, the data in the blockchain is stored in encrypted form and unauthorized users will not be able to read them.  The important part of the platform is the subsystem of account management. According to the legislation of many countries it’s necessary to obtain the information about the identity and address of the customers. This procedure is known as «KYC» (Know Your Customer). KYC is important because it helps to ensure that the application and other details are real. There have been instances of fraud and siphoning off of money from accounts. By ensuring the identity of individuals, it would help to prevent fraud. The Know Your Customer practice has been in vogue for many years now. In these latter days the use of biometrics (face and voice recognition, finger print, etc.) is inculcated. Also, customers will be given the opportunity to confirm transactions through independent channels (for example, by SMS).  The platform will provide all interested customers with the access to the service KYC for free, including third-party services, not integrated with the platform. The access to the personal information will be provided by the user’s permission. The integration with the existing database of ID confirmation is supposed.",False
9,msg30463484,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 09:25:15,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Financial marketplace  As the main trend of the platform’s work is the provision of financial services, it’s necessary to attract the participants of the market, as many as possible, for cooperation. The financial marketplace will be created for that. This is a sort of Alibaba for financial products. The members of the ecosystem can place their offers (credit, pension and insurance products, etc.) for the maximum number of customers and gain access to the customer’s credit score (with his/her permission). An important feature of the platform is the blockchain API provision for the conclusion of deals,  their arbitration and verification.",False
10,msg30464242,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 09:40:09,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Remittance  According to World Bank, after two consecutive years of decline, remittance flows to low- and middle-income countries (LMICs) are projected to increase by 4.8 percent between 2016 and 2017, to $450 billion. Market remittance is rather interesting, but not demonstrating an attractive growth dynamics nowadays. Nevertheless, this segment is extremely interesting when designing a complex financial platform, because it lets not only earn money by means of remittance, but provide the promotion of other platform services, enlarge customer base. On the other hand, the availability of range of services, their strong correlation and capitalization of a person, based upon the transactions carried out or other data must become an important factor for the customers when choosing a financial provider.  As it stated above, the cost of a remittance is a key factor for a customer. That’s why the cost decline of such a remittance is a key to success. The most evident way of the cost decline is the set –off of oncoming transfers. In fact only the sum, showing the difference between incoming and outgoing payments in the specific channel, crosses the border in this case. However, this scheme has a limited potential, because the volumes of incoming and outgoing payments often differ much. This gap can be compensated due to the expansion of the capital traffic by means of supply of additional financial services. So, a good effect is reached by the combination of remittance and P2P lending. But even in this case the necessary balance can be not always reached. We see the decision in the including B2B money transfers in the whole process",False
11,msg30470210,https://bitcointalk.org/index.php?topic=2960370.0,,233,Announcements (Altcoins),2018-02-17 11:38:21,MGBank,Newbie,12,0,,[ANN][PRE-ICO] THE MAIN GLOBAL BANK | Complex financial and business platform,"Topic: Key Features Smart Account  The key element of the platform is the concept of a global structured smart account with the capability to link sub-accounts with various traditional financial institutions (including by means of OpenAPI). Also you can use SmartAccount as virtual account, as personal account, etc. With the help of flexible settings for the access rights to the account and sub-accounts (family, corporate, share, joint and other) it is possible to significantly improve the efficiency of financial management. For the convenience of customers there is a mechanism allowing automatic creation of accounts, subaccounts, or additional dimensions upon the receipt of funds. The additional flexibility of the platform is provided by the capability to create detachable accounts — such an account can be transferred from one customer to another with all assets, liabilities, contracts, etc.",False
