id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg50439343,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-04-03 12:05:02,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,AIRDROP from FNB and FinanceX Join FNB group to get 30FNB https://t.me/fnbprotocolglobal Rules Details here https://promotions.financex.io,True
2,msg50453297,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-04-04 08:29:22,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"🎉Reward 3 ETH – only for FinanceX users 🎉  📌 Battle link: https://bitbattle.io/challenge/room/921351  📌 Batttle time: 8h30 Apr 04 – 22h30 Apr 11, 2019 (UTC+7)  📌 Reward 3 ETH will be awarded for top 3 person on the leaderboard.  👉 Rule: predict and choose UP/DOWN/SIDEWAYS if you think BTCUSD will go UP/DOWN/SIDEWAYS in the next minute - Ticket price: 20 SPIN/ticket = 20 choices - Get 5/10 wrong choices, you are kicked out of the room - FinanceX users get 2 free ticket/day - You can buy additional tickets as many as you want and play again  👉 Requirements: - Register an account on FinanceX.io: 👉 https://financex.io - Join FinanceX.io telegram: 👥 https://t.me/FinanceX_Token 👥 https://t.me/FinanceX_Vietnam - Like and share this post publicly on your Facebook: https://www.facebook.com/FinanceX.PrivateSale/photos/a.558782431159385/781430785561214/?type=3&theater  - Password to join battle: financex.io  👉 See more: https://medium.com/financex/survival-rooms-reward-3-eth-only-for-financex-users-e6c30f7dd9cb  👥 Support: https://t.me/FinanceX_Token",True
3,msg50458112,https://bitcointalk.org/index.php?topic=4891389.0,msg50334430,27245,Announcements (Altcoins),2019-04-04 14:45:25,Kasperiko,Sr. Member,756,254,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"    Did they not pay you something? If so, then there is a department on the forum where you can write and many users will add a little red color to their profile of course it is necessary to provide evidence where everything is clear and clear. I thought to invest a little in their project, but now I’ll probably wait. What a good forum that you can learn a lot about any project. Since in the group all a little bit of negative reviews are removed.",True
4,msg50458703,https://bitcointalk.org/index.php?topic=4891389.0,msg50458112,27245,Announcements (Altcoins),2019-04-04 15:26:43,SPQRCoin,Legendary,1498,1051,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"  They have not paid compensation to very many people. This is a scam! They delete the reviews in the telegram, but on this forum everyone already knows who they really are.  SCAM ALERT",True
5,msg50511674,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-04-08 10:44:31,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"AIRDROPS OF BNA AND FNB ARE END We inform users who haven't done KYC or failed KYC to resubmit to get rewards before April 10, 2019 Update here: https://financex.io Thanks",True
6,msg51056033,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-05-15 03:55:35,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"FinanceX and Binance do partnership Coming up on May 21st, 2019 Stay tuned for the great news !!!  https://financex.io",True
7,msg51074250,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-05-16 06:00:09,SPQRCoin,Legendary,1498,1051,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"Be careful, deceived workers who were engaged in their public relations.",True
8,msg51146938,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-05-21 03:35:41,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,[financex.io] BNB and Binance Chain are NOW available  Buy BNB with VND and IDR RIGHT NOW  🔥 0% trading fee  Grab 🎁 PRIZE 1000 BNB  Details: https://support.financex.io/binance-coin-bnb-is-listed-on-financex/,True
9,msg51507337,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-06-18 06:09:18,FinanceX,Copper Member,252,0,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,"🔥 HOT NEWS FROM LIVE AMA - CZ Binance  🎯 June 20: New IEO Announcement 🎯 July 15: Burn BNB. Burning now depends on the exchange trading volume until run out of 50% of 189,175,490 BNB total supply instead of profit of the exchange. 🔹 Launching margin Max X3 and lending P2P coin. 🔹 Run new order OCO. 🔹 IDO itself holds on DEX. Select ONE coin with the best volume from DEX to list on CEX every month 📍 July: Unlock BNB of the team. 📍 Launching Binance US soon  ✅ SUPER SUPER HOT DEAL 🏃‍♂️🏃‍♂️🏃‍♂️ Buy BNB with VND and IDR for next IEO ⏰ on June 20 this week  https://www.financex.io/trade?symbol=BNB_VND https://www.financex.io/trade?symbol=BNB_IDR",True
10,msg51507711,https://bitcointalk.org/index.php?topic=4891389.0,,27245,Announcements (Altcoins),2019-06-18 06:59:18,ning_aric,Full Member,784,100,,[ANN] [ICO]🚩🌎FINANCEX - The next generation exchange|FIAT support🚩🌎,I like the idea of fiat currencies on your exchange. We really can’t get adopted if these currencies don’t have an easy liquidity option to fiat. Don’t you think it would be difficult adding all these fiat currencies all at once?,True
