id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg49692937,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-02-11 15:24:07,DenysM,Full Member,714,118,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀",The manager has stopped answering questions. The behavior of scammers. be careful!!!!  The manager within two months cannot answer questions. He is online but he ignores. Red flag,False
2,msg50469813,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-04-05 10:48:59,inforocker,Newbie,162,0,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","Hi Denys  at Telegram, we answered all the questions. We actually canceled Bitcointalk follow up as the Bitcointalk was not in the first line. We are working on the move from MVP, which is available to test on EMMARES.COM to the final product based on the big data concept and effective synonym search using social preferences with machine learning to enhance search results to the needs of the users.  About the tokens : exactly what we stated and that is standing :  In case of reaching the Maximum Threshold, any unsold Available EMA tokens will be burned. In case the Maximum Threshold is not reached, any unsold Available EMA tokens will be stored by EMMARES for additional distribution stages announced in the future.  So we didn't reach max cap and usold tokens are stored for future additional distribution stage as it was stated in the papers.  About exchanges - making exchange listing in the situation as it was on the exchanges, was in our opinion not the best move. To protect investors, we want to move the first version of the final product to the market and start the token flow with the project. We believe, that such timing can protect the real value of EMMARES tokens. But we are open to good suggestions of the community.",False
3,msg51234614,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-05-27 08:05:10,inforocker,Newbie,162,0,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀",Some breaking news is coming soon. First will be later today!,False
4,msg51265270,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-05-29 11:15:11,inforocker,Newbie,162,0,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","Emmares is back! After a short while off the social media radar, we are coming back with a special award - being recognized as one of the most perspective innovators of the region👏🏻🙏🏻🙌🏻💪🏻! In the past months, we were busy developing our platform in order to make it more user friendly than ever. A LOT of new features coming soon so stay tuned for the reveal. 🔜🔝✔️ see the pics on Telegram   t.me/emmares",False
5,msg51632148,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-06-28 06:45:17,inforocker,Newbie,162,0,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","We are happy to announce a new category of email content :  PUBLIC EMAIL CONTENT   What is PUBLIC EMAIL CONTENT?  Creators of the email contents want to spread the information over the interested population. Usually, that is limited by the size of their email list. Now publishing the content makes it available to everybody, who is interested in such content and accessible through global search.  Publishing is super easy. Just send valuable content to publish@emmares.net  and after evaluation, the content will be available globally. The service is free and accessing new interested readers was never so easy.  The EMMARES project was redesigned and expanded and the global search is now the ultimate source of the valuable information, which was posted as public email content.  Why that content is more interesting than just common WEB info? As special information or very attractive news and offers are usually posted by the email campaigns, that is now accessible to a wider population, making a benefit for the readers AND contributors.",False
6,msg51748470,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2019-07-08 07:22:59,inforocker,Newbie,162,0,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","EMMARES project is redesigned! EMMARES features the global search engine for the public email content and creates a new digital channel. Social profiling makes results personalized to the interests of the users.  The platform is based on BIG DATA technology and incorporates reputation scores as one of the primary SEO factors.  Everybody can publish the Email content by sending it to publish-publishername@emmares.net  where publishername is the name of the content provider. Publishing is free and creates content in the content search directory. Everybody, who is looking for such type of content can see it.  Sending spam to that directory is not a good idea as it will result in entering such sender and the content to the banned sender list, which will be available to all anti-spam providers.  Legitimate content will be in the directory without the reputation score. Content creators can open an account at the EMMARES portal and get the rating footer for their next campaigns. Rating footer creates a reputation score, which is based on the evaluation scores and brings a better position in the search results. Every publisher can decide to give certain benefits to participants of the evaluators and on such way incentivize participation.",False
7,msg47377185,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2018-10-29 00:26:55,RedenBlack13,Full Member,462,100,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","This is the first time in which I read about a service like this, and I like it: I believe in e-mail marketing, because it can be a really effective way to sell products and retaining customers, but the 99% is unrequested spam. I'll read the WP carefully!",False
8,msg47644919,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2018-11-06 14:40:23,DenysM,Full Member,714,118,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","Enough time has passed since ICO end but there are no updates. When will I see this  token on exchanges? When will bounty members get their tokens? You write that you count the tables, but ALL projects count the tables a maximum of two weeks. You can not count the tables for more than a month. No exchanges. Very strange and suspicious. This behavior for the first time I see",False
9,msg47645569,https://bitcointalk.org/index.php?topic=2807216.0,msg47644919,19951,Announcements (Altcoins),2018-11-06 15:01:11,ningrum,Full Member,714,100,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀","  take it easy, ENMARES is still updated on several social media, like twitter, but unfortunately they still haven't got an exchanger for their tokens,",False
10,msg47734307,https://bitcointalk.org/index.php?topic=2807216.0,,19951,Announcements (Altcoins),2018-11-09 12:14:16,Iyum,Copper Member,168,1,,"🔥🔥[ANN][ICO][EMA] EMMARES | 🚀 Email as you know it, will never be the same 🚀",Fairly unique - would be curious on complying with certain laws related to anti-spam and if this can become a solution that gets endorsed by those oversight bodies. A great idea for email marketing but bears further development to max out its potential and attraction to investors.,False
