id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg38660105,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-05-27 02:46:14,cryptohype,Sr. Member,406,252,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,WEEKLY PROJECT UPDATE   * Encryption protocol public-key cryptography.  This week R_Block has designed and implemented the encryption protocol which will protect user data. We’re using public-key cryptography to ensure that only the user themselves can access and control their work history data – true to the decentralised nature of the project. Read about it in our open-source repo: https://github.com/R-Block/wiki/wiki/Encryption-and-Key-Management   * Roadmap.  Despite some delays we have an official launch date for the end of June. The team are working very hard to ensure this happens and we don’t go over our estimates again. We are working with our PR agency to build relationships ready for the end of June and expect to send out two press releases between now and then. We will have a very soft-launch of the new brand at the Startup Grind Conference in 3 weeks time.   * Will dApps trigger the evolution of internet login?  We share our solution to the crypto communities login problem we think is holding dApps back from going mainstream. We walk through the R_Block first time desktop web login journey as a example use case for the newly created login standard EIP 1078…Read about it here: https://medium.com/r-block-blog/will-dapps-trigger-the-evolution-of-internet-login-369a3e85045a,True
2,msg39018724,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-05-31 03:54:00,termion,Hero Member,910,533,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"Analysts expect the HR technology market to grow significantly over the next few years with old/incumbent vendors, services and solutions providers getting replaced by agile, easy to use, mobile applications. Introducing R_Block 😀 http://bit.ly/2sjoN79 ",True
3,msg39052794,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-05-31 12:15:38,Naes,Full Member,280,100,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"Hello! Tell me, what will be spent on the funds that are collected at the pre-ICO?",True
4,msg39399729,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-06-05 02:28:53,kusumadewi,Hero Member,826,517,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"FROM Telegram  #04/06 WEEKLY PROJECT UPDATE   * Data modelling & smart contract design. In the past week we refined the design of our data models and improved infrastructure set-up, the smart contract designs are in progress and are on track to be QA'd & audited in time for the V1 mainnet launch. We’ll be implementing a bespoke contract to record the provenance of work identity claims on the blockchain. Web3 and IPFS helper functions have been completed for QA to speed up development in coming weeks. We will now be focusing on implementing the core web functions of the dApp and implementing processes for security by design.   * Styling & components We set up Fela—a CSS in JS framework for styling our components and application. Storybook was also integrated into the application so that components could be visually tested and shared internally in isolation from the application. We spent some time looking into UI libraries and have decided to use Vuetify for the first version of the application so we can efficiently test and validate the UX ahead of investing time building our own components. Vuetify is a very popular and mature UI library built in Vue and implements near enough all components from Google's Material Design suite. This week we will start to flesh out the login flows and user profile page using components from this UI library.    * Using cryptography (TweetNaCl-js) to protect user data. We have written and published an extended version of the encryption wiki page.    * Data science workshop. : R_Block are partnering with Birmingham Uni and a Coding school to host a Data Science workshop this weekend (9th - 10th June). It's a 2 day beginners course into all aspects of Data science hosted at the R_Block office.",True
5,msg39864254,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-06-11 09:17:54,Varyg,Hero Member,798,500,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"FROM TELEGRAM  #08/06 WEEKLY PROJECT UPDATE  R_Block becomes ZINC After working hard on the company name and conducting market research and the Telegram vote (thanks to those who contributed) we are thrilled to announce that along with changing our brand, we will be changing the company name to ZINC. Expect to see A LOT more in the coming weeks...    We have included CVT since it’s still viable, IDEX will be a less important market for us as we move forwards. However we are open to changing the name if that is the consensus. Here are the other options:  - WORK - related to our market - ZINCT - ZINC Token - ZN - The chemical name for ZINC in the periodic table - ZINC - Consistent with the name (One dormant contract listed on Etherscan)   Start-up Grind Conference & Start-up Grind Top 20 Europe Program.  We are exhibiting at the Start-up Grind Conference next week which will act as a soft-launch for our new brand. We will be distributing a press release in the morning of the 12th to coincide with the event - this will will include our new company name. We are really looking forward to exhibiting and networking with potential investors, customers and partners. In other news....  :mega: We received a huge accolade from the Start-up Grind Conference which is a big win for everyone…  ZINC have been selected as one of the Top 20 Start-ups to watch in 2018. They will be releasing a press release regarding this (we will send a link next week), but here’s an extract from Start-up Grind:  ‘This has been the most time that we have ever spent in deliberation over selections. There are so many fantastic companies that the selection process has been extremely difficult to narrow to 20 companies.  We are pleased to announce that Zinc has been inducted into our Europe 2018 Startup Program. You are guys are part of the most elite group of companies we have ever had to choose from and it was very difficult to narrow to 20.  As a part of the Startup Grind family, now and forever, you have a corp of people who are and will be advocates for you on your entrepreneurial journey.’   Smart contracts We’re in the final stages of implementing our own unique smart contract design and setting up Web3 functions that will record work identity claims on the blockchain.   Login & components. We’ve worked on integrating the BE API login flow into our application so users can securely access their profile data and interact with the platform. We’ve also been integrating Vuetify into the MVP code base to leverage a suite of battle tested components that implement Google's Material Design spec. To differentiate ourselves from a generic Google application, we’ve been overriding Vuetify's variables and theme constants to make the components look like the ones Josh, our UX designer has created.   ‘A race against time: future of blockchains’  🥁 Ali Azam from the core Zinc team presented the keynote ‘A race against time: future of blockchains’ at Blockercon yesterday. Over 100 people attended the event and his presentation was very well received. We have already been speaking with a couple of companies regarding partnerships as well as some blockchain companies keen to start using the product at the end of the month.",True
6,msg41172982,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-06-29 19:40:02,termion,Hero Member,910,533,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"https://www.kucoin.com/#/trade.pro/ZINC-BTC WELCOME TO KUCOIN !  Zinc (ZINC) Trading Competition, Win 750,000 ZINC!  ZINC (ex R_BLOCK) are launching  a new listing promotion together with KuCoin! 750,000 ZINC as rewards!  Read more about this on: https://www.kucoin.com/#/rank/ZINC",True
7,msg42138253,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-07-14 06:28:05,kusumadewi,Hero Member,826,517,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"The Zinc Brand Series 🕺 As part of the Zinc rebrand, we will be releasing a series of articles and documents to give the community an insider perspective on the design and thought-process. Here’s the first in the series: R_Block becomes Zinc  https://medium.com/zinc_work/r-block-becomes-zinc-4cad6c60f5fb",True
8,msg42947953,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-07-27 04:23:38,kusumadewi,Hero Member,826,517,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"ZINC had some great coverage this week. Check the links out below and show your support:  YouTube Ken The Crypto has reviewed Zinc and included ZINC in a low supply, high demand gem https://youtu.be/6Yg0ZPVXHCs  Medium -This article has been updated with ZINC testnet: https://blog.goodaudience.com/spotting-the-silent-bombs-of-the-crypto-market-and-how-r-block-might-just-be-one-of-them-8d4b5b53a2ff",True
9,msg46535497,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-10-05 11:34:39,kusumadewi,Hero Member,826,517,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"Third party integrations ZINC thrilled to announce that they have successfully integrated with Greenhouse, and profile is now live within their app. ZINC will be releasing a press release with Greenhouse in the coming months.  Customers of Greenhouse can now validate their candidates skills easily through Zinc. ZINC can be found within the partners page: http://www.greenhouse.io/partners  What is an applicant tracking system? An applicant tracking system (ATS) is a softwareapplication that enables the electronic handling of recruitment needs. An ATS can be implemented or accessed online on an enterprise or small business level, depending on the needs of the company and there is also free and open source ATS software available.  Who are Greenhouse? Based in New York City and San Francisco, Greenhouse Software is the fastest-growing provider of enterprise talent acquisition software. Thousands of the smartest and most successful companies like Cisco Meraki, Time Inc., and Airbnb use Greenhouse's intelligent guidance to design and automate all aspects of hiring throughout their organizations, helping them compete and win for top talent. Greenhouse has won numerous awards including #1 Best Place to Work by Glassdoor, Forbes Cloud 100, and Talent Acquisition FrontRunner leader by Software Advice. To learn more, visit http://www.greenhouse.io  ",True
10,msg47560120,https://bitcointalk.org/index.php?topic=2372241.0,,4004,Announcements (Altcoins),2018-11-03 22:37:21,Boing7898,Sr. Member,686,259,,[ANN][PRE-ICO] R_Block | Blockchain Based Referencing,"Payment solution After much consideration, research and consultation, ZINC decided to implement a freemium subscription payment plan which can be paid for in tokens and fiat. Using a credit system in app to simply the UX for users. Recruiters and companies hiring can sign-up to Zinc and try it out for free, enabling them to test the platform, request up to 3 references per month. After this is used up, recruiters can opt to sign-up for the Startup or Enterprise plan, choosing to pay in fiat or ZINC tokens. The monthly subscription will enable them to conduct 20 or 50 references (plan dependent), and very shortly this will include ID checks. The credits can be used across the platform and one reference and one ID check will cost 10 credits each. This offers maximum flexibility where a user can choose where to use their credits each month.    https://medium.com/zinc_work/october-update-7c5cc3e687bc",True
