id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg51438142,https://bitcointalk.org/index.php?topic=3084491.0,msg51436184,33004,Announcements (Altcoins),2019-06-12 08:18:01,bittraffic,Hero Member,1288,514,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   You spend so much of your time spreading about this scam. Must be tiresome. We already know this is a scam. One will only see you lost a lot of from this project. You must be hopeful about EINC back when they were still in the ICO phase. Though I haven't spend any for this project, I feel your pain. Maybe don't linger to much of the past, you'd get a heart burn for that.",False
2,msg51513564,https://bitcointalk.org/index.php?topic=3084491.0,msg51438142,33004,Announcements (Altcoins),2019-06-18 15:57:48,dr.cheema,Full Member,742,105,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,     Well now hope new projects will not cheat people for money because many toke/coin sale running on top exchanges. In this way projects fully verified by exchange so no more scam projects but low rated exchanges will support doubted projects. Let's hope EINC come back but reputation of this project is dead so very less chance.,False
3,msg51961715,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-07-26 19:12:25,Mihawk,Sr. Member,1022,279,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"So, ETH alternatives will always be interesting, but apparently things are stagnant here, there are no updates for some time.",False
4,msg49890109,https://bitcointalk.org/index.php?topic=3084491.0,msg49814779,33004,Announcements (Altcoins),2019-02-24 00:37:39,mig6r,Sr. Member,742,250,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   How much did they raise? I haven't obtained that detail yet, but was it several million USD?",False
5,msg49890834,https://bitcointalk.org/index.php?topic=3084491.0,msg49890109,33004,Announcements (Altcoins),2019-02-24 01:49:11,bittraffic,Hero Member,1288,514,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Price is very low so no one is interested to dump what they have even if we spread fud over it. if the price at least just kick up to $0.01, those who got some might just think of selling them to get some BTC for the bullrun. Were there any news about partnership and all from the team? It seem very silent here nor to the telegram channel.",False
6,msg49891020,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-02-24 02:23:38,hashrate-and-shares,Newbie,1,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"Hello. A question. How can we see the complete list of roles in the einc organization? Suppose we have 40 roles, how and where can we see everything at once?",False
7,msg49893483,https://bitcointalk.org/index.php?topic=3084491.0,msg49890834,33004,Announcements (Altcoins),2019-02-24 07:45:05,tbct_mt2,Sr. Member,644,402,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"  No matter how low the price is, when investors lose their faith on projects, they will determinantly and panicly dump their coins. Therefore, projects should always try to keep their promises, build up high trustworthy enough via their real works and products to keep investors' participation and investments in their projects. if not, investors will leave, that in turn might cause failures of projects.",False
8,msg49906371,https://bitcointalk.org/index.php?topic=3084491.0,msg49893483,33004,Announcements (Altcoins),2019-02-25 00:26:03,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Sorry, you cant say ETI is a project since its just a copy+paste of ethereum with a few tweaks. Their only intention was to get money and ran-away, they havent updated anything and the CEO was happily to say that they could just, copy ethereum's casper update.  Quote from: mig6r on February 24, 2019, 12:37:39 AM How much did they raise? I haven't obtained that detail yet, but was it several million USD?  according to them around $9m+",False
9,msg49974914,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-03-01 14:35:14,dr.cheema,Full Member,742,105,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"EINC project is dead? price of per ETI is 7 satoshi even that ico price is $0.1 , really bad for investors who invested in ICO.   I don't think so CEO is working, he is not replying me on Telegram and there are only group managers, what's goin' on ??  ",False
10,msg50024916,https://bitcointalk.org/index.php?topic=3084491.0,msg49974914,33004,Announcements (Altcoins),2019-03-05 04:01:28,EastSound,Sr. Member,1217,268,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Yes, basing from the activity it is a scam. They did not even spend any dollar for the progress of the project.",False
11,msg50094160,https://bitcointalk.org/index.php?topic=3084491.0,msg50024916,33004,Announcements (Altcoins),2019-03-10 00:36:46,Skunk35,Newbie,1,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,     Lets try to do something like a new group created for sparkster investors. We should try to take legal action versus this scammer.,False
12,msg50114303,https://bitcointalk.org/index.php?topic=3084491.0,msg49890834,33004,Announcements (Altcoins),2019-03-11 10:59:09,mig6r,Sr. Member,742,250,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,   If they decided to put this on ice there should at least be some upfront communication with the community.,False
13,msg50288569,https://bitcointalk.org/index.php?topic=3084491.0,msg50114303,33004,Announcements (Altcoins),2019-03-24 01:46:46,d.sparrow,Newbie,32,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,    gudday guys....  seems like einc is scam....9m is too much and when people asked about where is money and asked to pay exchanger with that money....their moderater in telegram will kick them out...   and now they  remove team photo and details on einc website...  and see the github  https://github.com/etherinc?tab=repositories   seems like no update....   idk what tarun is trying to do...9m is very big money....,False
14,msg50843393,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-04-30 21:47:40,wwzsocki,Hero Member,1050,901,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,Any news about ETI?  I don't see word SCAM everywhere so there is still hope or the team is gone with investors money?  When there was the latest update from the team and how to reach them?  If anybody can share some info will be great.,False
15,msg50864124,https://bitcointalk.org/index.php?topic=3084491.0,msg50843393,33004,Announcements (Altcoins),2019-05-02 10:36:29,dr.cheema,Full Member,742,105,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"  Yeah this project is not a scam but without latest tech project can't successful, there is no development and no updates. I will not talk about huge exchange listing because after exchange listing price will fall cause of no usage of einc blockchain. So there is no chance for EINC because many new ico's using launchpad for sale.",False
16,msg50866704,https://bitcointalk.org/index.php?topic=3084491.0,msg50843393,33004,Announcements (Altcoins),2019-05-02 14:14:18,target,Legendary,1414,1013,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Look up, you will also see it in the previous pages of this thread and on the telegram group. The website weren't shutdown so thats a consolation for the hopeful of this project but sad to say its not going to help them get their money back. The project has no development to show to its investors, it may even be delisted on the Stex if there will be no reason for them to list it.  t.me/einc_Official <--- Thats the telegram to check.",False
17,msg50874134,https://bitcointalk.org/index.php?topic=3084491.0,msg50843393,33004,Announcements (Altcoins),2019-05-03 03:26:38,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   News is  open-source.. Yes, open-source of copied-codes from Ethereum. This is a scam.. You couldnt even look for a single thing where the funds have been spent..  Tarun not attending any blockchain event or a simple marketing to spread awareness of his project.",False
18,msg51086792,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-05-16 23:28:11,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"Tarun, sleeping well with his $9m living the life and spending other peoples money. His not getting persecuted with his scam project.",False
19,msg51150169,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-05-21 09:24:14,Tinno,Newbie,102,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"⭐Comining - multi-pool for mining more than thirty cryptocurrencies on the ethash (dagger hashimoto) hashing algorithm. Simple registration/authorization through your Google account (to register, click on the Google/Weibo logo in the upper right of the screen), detailed statistics of your account, as well as top miners.  • Great ping • Stable payments • Support Nicehash • DDOS protection • Detailed statistics for your account • Support in the Telegram and Discord chats • Servers in Europe, Japan, Singapore, USA and Russia  Mining: PPLNT, Solo, and Prop reward for mining. Pool fee: 1%  ✅Enjoy and mine EtherInc => http://comining.me/etherinc",False
20,msg51316389,https://bitcointalk.org/index.php?topic=3084491.0,msg51150169,33004,Announcements (Altcoins),2019-06-02 06:23:03,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,   Who in the right mind would mine a copy paste scam coin? its not even worth mining it because you cant sell them due to low buy orders.,False
21,msg51339103,https://bitcointalk.org/index.php?topic=3084491.0,msg51316389,33004,Announcements (Altcoins),2019-06-03 20:16:05,dr.cheema,Full Member,742,105,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"  Nobody using this blockchain for regular base like ethereum even both are same only color difference. Price is totally flat only $20k volume on exchanges and mostly they are using bots. $0.1 to $0.00025 team don't care about price and CEO is not responding to my messages, ignoring.",False
22,msg51340275,https://bitcointalk.org/index.php?topic=3084491.0,msg31815761,33004,Announcements (Altcoins),2019-06-03 22:38:42,nganga,Newbie,28,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,        Tarum and the telegram TEAM people got you flockers ICO now IEO bullchit just buy your Bitcoin bwahhaha dumb asses  been posting here  when it was new that this . is SCAM and also if you see merit on bitcointalk that flocker is a shiler means he will promote any project coz he gets paid,False
23,msg51436184,https://bitcointalk.org/index.php?topic=3084491.0,msg51339103,33004,Announcements (Altcoins),2019-06-12 04:08:19,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Like i said, no one would use a scam tech and Tarun went AWOL since after ICO.",False
24,msg49505342,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-01-30 20:14:40,marcelocoin,Hero Member,1094,500,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"price is very cheap for a good project of these, surely there is a manipulation of the market, I hope that developers do something after this low wave, many investors are nervous and sad, we expect a rise of btce eti in the future, patience and hope in prices, but the project is good, it will depend on the developers alone to do what must be done!",False
25,msg49538580,https://bitcointalk.org/index.php?topic=3084491.0,msg49505342,33004,Announcements (Altcoins),2019-02-01 21:24:00,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Good project? Its a sham, scam and take away peoples money",False
26,msg49603614,https://bitcointalk.org/index.php?topic=3084491.0,msg49538580,33004,Announcements (Altcoins),2019-02-05 23:36:56,d.sparrow,Newbie,32,0,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,   yes..its scam.....  was chatted on there...and i was asking does dev and admin on telegram are same people? what i got?i got kicked from telegram..not a fudding just askin...  something fisshyyy happen in eti..  https://imgur.com/a/scIfZLz,False
27,msg49606088,https://bitcointalk.org/index.php?topic=3084491.0,,33004,Announcements (Altcoins),2019-02-06 06:15:52,marcelocoin,Hero Member,1094,500,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"we see that the market is still difficult for old investors, mainly investors of ico, I hope that soon is a fair price for those who invest in icos crypto!",False
28,msg49606101,https://bitcointalk.org/index.php?topic=3084491.0,msg49538580,33004,Announcements (Altcoins),2019-02-06 06:17:12,marcelocoin,Hero Member,1094,500,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   we agreed that they have good exchanges, project ready, I test their features, and everything went well, if this be a scam, and a pity!",False
29,msg49611976,https://bitcointalk.org/index.php?topic=3084491.0,msg49606088,33004,Announcements (Altcoins),2019-02-06 14:12:15,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,    CEO is a scammer and the telegram is being managed by a kid. Expect it not to recover,False
30,msg49615476,https://bitcointalk.org/index.php?topic=3084491.0,msg49505342,33004,Announcements (Altcoins),2019-02-06 18:08:24,mig6r,Sr. Member,742,250,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,   How can you be sure that this is a good project considering that there are also quite  few voices stating the opposite?,False
31,msg49618482,https://bitcointalk.org/index.php?topic=3084491.0,msg49615476,33004,Announcements (Altcoins),2019-02-06 22:26:29,malcovi2,Member,174,13,,🚀 🔥[ANN][DAO][COINSALE] | EtherInc Blockchain (eInc) [ ETHEREUM FORK ]🔥,"   Check their two telegrams, its not few voices.  Their ICO and new investors are angry. Lmao  Heck even the small fishes, who keep saying to the moon back then are angry today because they think a shitty hotbit exchange would pump their pennies into a grand.",False
