id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg28800340,https://bitcointalk.org/index.php?topic=2338988.0,msg24041636,4439,Announcements (Altcoins),2018-01-24 06:53:22,Abal Abal,Full Member,602,100,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,"   much needed explanation of this project, dev. this can increase investor confidence to put more capital. thank you",False
2,msg28848054,https://bitcointalk.org/index.php?topic=2338988.0,msg28800340,4439,Announcements (Altcoins),2018-01-24 19:57:44,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,"  If you have questions about the fund, you can ask.",False
3,msg29114230,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-01-28 16:48:20,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,You still have the opportunity to join the pre-ICO stage,False
4,msg29410315,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-01 20:28:17,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund, ,False
5,msg29636655,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-05 09:11:03,ladozhskiy1995,Newbie,112,0,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund," I will look forward to the bounty of the project ,sounds  good investment i think",False
6,msg29637163,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-05 09:20:52,vuzzbee,Newbie,14,0,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,are you going to offer in free tokens?,False
7,msg29644462,https://bitcointalk.org/index.php?topic=2338988.0,msg29637163,4439,Announcements (Altcoins),2018-02-05 11:24:02,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,"  Yes, join our company https://bitcointalk.org/index.php?topic=2543533.msg25941387#msg25941387",False
8,msg29646233,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-05 11:52:27,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,"Please, take a survey https://goo.gl/forms/rGmRKTlseCRkdKnG3",False
9,msg29908941,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-09 07:36:18,yaroslavskoll,Newbie,42,0,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,interesting project and I will see the progress of this project  ang hoping that it will succeed,False
10,msg30099643,https://bitcointalk.org/index.php?topic=2338988.0,,4439,Announcements (Altcoins),2018-02-11 21:42:10,ROYAL CAPITAL,Member,100,10,,[ANN-ICO] 19/02 ROYAL CAPITAL | Blockchain investment fund,One week before the start of ICO,False
