id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg50826466,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-04-29 17:44:36,beldexjohn,Newbie,16,0,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"We are Happy to Announce that the Beldex Network is Now Successfully Running on Master Nodes from block height 56420 onwards. The current staking requirement for a Master Node is 10000 bdx. To find more details on how to setup Master Nodes, Please refer our document section:https://docs.beldexcoin.com/MasterNodes/MNOverview/ https://beldexcoin.com/img/beldex-mn.jpg  Team - BELDEX COIN LTD.",False
2,msg51390684,https://bitcointalk.org/index.php?topic=5050775.0,msg50826466,19711,Announcements (Altcoins),2019-06-08 05:51:08,didzi,Sr. Member,728,250,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"   then now Beldex listed at conimarketcap now, so this could be another good news from this coin https://coinmarketcap.com/currencies/beldex and everyone can trade this coin on stex and BTC-alpha too congrats for this result buddy",False
3,msg51436011,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-06-12 03:34:59,okane818,Legendary,1176,1000,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"Hello Dev, is this mineable coin? The algo is Cryptonote it should be a mineable coin, am I right?  By the way this project is good, best you luck.",False
4,msg51494622,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-06-17 02:31:24,okane818,Legendary,1176,1000,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"Where is the pool dev? How can we mining this BELDEX? This is new, nice volume and nice price, I want to mine this coin, I hope pool will come. Best wishes to this project.  Regards  Okane Satoshi",False
5,msg51967730,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-07-27 10:58:13,Shy Ronnie,Newbie,210,0,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,Listing on IDCM on August 2 https://coindar.org/en/event/beldex-bdx-listing-on-idcm-22833,False
6,msg52020544,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-07-31 19:48:48,Shy Ronnie,Newbie,210,0,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,Listing on IDCM on August 2 https://coindar.org/en/event/beldex-bdx-listing-on-idcm-22913,False
7,msg52409725,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2019-09-09 22:18:58,Faysal Fahad,Copper Member,32,1,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,Hello Beldex;  I scammed by GCCHub; they changed my email address (illegally) after 7 months of my account's age! I had 10K BDX on my account! Now I can't access in; I emailed to their support team but they are not responding! I can show your all proof;  So; here you guys are going to support this scam team? Or help me to investigate the issue to get in back my account??? I need your help; since I invested because of the name of Beldex!!  Waiting for your response & the solution!!,False
8,msg48781584,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2018-12-20 13:29:39,novichok here,Newbie,44,0,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"There was a problem with the official wallet (wallet.beldexccoin), I sent coins to it, everything was in order, I tried to bring it to another address (new), the system reported some error, and after a few hours the system refused to enter the account. (Our credentials do not match our records). So already two weeks, letters in support do not reach. About a thousand coins are in the wallet and I can't get them. (The exchange rate during this time decreased by about 100% 0.00004500-0.00002500). Give when it will be 0.00001 probably, or never.",False
9,msg48781902,https://bitcointalk.org/index.php?topic=5050775.0,msg48781584,19711,Announcements (Altcoins),2018-12-20 13:45:03,crazyer1976,Member,434,19,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"   This is a common problem with all online wallets of small projects. Next time use a cold wallet, it's much more reliable.",False
10,msg48791930,https://bitcointalk.org/index.php?topic=5050775.0,,19711,Announcements (Altcoins),2018-12-20 23:09:57,beldexjohn,Newbie,16,0,,BELDEX - Cryptocurrecny Exchange | Crypto Trading Platform,"Thanks for your submission on Google Form, Regarding - Coin Retrieval.   You will get back your coins to New wallet address within 5 Working Days. -- Team - BELDEX",False
