id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg40407980,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-06-18 21:19:03,Hanpixiry,Newbie,39,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"I have written a inquiry in telegram, waiting for your return!",False
2,msg41923922,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-07-10 19:07:27,AzrailBogov,Member,350,10,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"When the value of HTKN stabilizes, in the eyes of both business and consumers, HTKN will become the dominant currency for all transactions on the network.",False
3,msg43457310,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-08-04 13:28:02,Coklyp11,Newbie,82,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"Can you update me plz, as it is a bit difficult to follow. I was in already earlier this year, what happened with sales in total? Have seen that some people were automatically refunded?",False
4,msg43525073,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-08-05 14:08:06,lettet9879,Newbie,54,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,Please confirm whether my ATF tokens purchased during Pre-ICO stage is still valid? Is it possible to sell my ATF tokens once it hit the exchanges.,False
5,msg32987591,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:39:57,dimon2307,Full Member,392,102,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,Is there a ready-made prototype of the project? Now people do not want to invest in an idea alone. Thanks in advance for the answer.,False
6,msg32987643,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:40:41,vadimazov,Newbie,274,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,What do I need to do to get benefits in HotNow ecosystem?,False
7,msg32987714,https://bitcointalk.org/index.php?topic=2477806.0,msg32987330,2955,Announcements (Altcoins),2018-03-23 14:41:39,basehype,Newbie,294,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  Due to the provision of coupons, HotNow platform will encourage users to write reviews about the merchant, do product reviews, visit new places, add photos and perform other missions, including games. This creates clear advantages for the marketing promotion of traders who support the program, and also provides an increase in attention to the application itself.",False
8,msg32987859,https://bitcointalk.org/index.php?topic=2477806.0,msg32987643,2955,Announcements (Altcoins),2018-03-23 14:43:45,basehype,Newbie,294,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  The participants will be rewarded with HotPoints by performing qualified activities deemed contributive to the growth and sustainability of the ecosystem such as doing a transaction, referring new users to the network, rating member merchants, etc.",False
9,msg32987909,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:44:19,SantiagoDA,Newbie,210,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,How the loyalty program works?,False
10,msg32987975,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:45:18,nikolayrogov,Newbie,248,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,Small retailers do not always have the money for marketing campaigns. Will these sellers advertise in your coupons and how much will it cost?,False
11,msg32988046,https://bitcointalk.org/index.php?topic=2477806.0,msg32987909,2955,Announcements (Altcoins),2018-03-23 14:46:16,Rexrace,Copper Member,112,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,  HotNow ecosystem is aimed at creating a healthy relationship between the seller and the buyer. So merchant will be able to encourage with HotLoyalty points those customers who re-enter the institution and participate in smart contracts.,False
12,msg32988105,https://bitcointalk.org/index.php?topic=2477806.0,msg32988046,2955,Announcements (Altcoins),2018-03-23 14:46:58,SantiagoDA,Newbie,210,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,  How can a consumer spend his loyalty points?,False
13,msg32988140,https://bitcointalk.org/index.php?topic=2477806.0,msg32986236,2955,Announcements (Altcoins),2018-03-23 14:47:26,dimon2307,Full Member,392,102,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"   This is a significant advantage. How will the commission for the transaction be calculated, will it be fixed or dependent on the amount of the transaction?",False
14,msg32988177,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:47:55,GseaFred11,Newbie,238,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,Who can participate in extended sales?,False
15,msg32988400,https://bitcointalk.org/index.php?topic=2477806.0,msg32988140,2955,Announcements (Altcoins),2018-03-23 14:50:57,basehype,Newbie,294,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  Intersting question! I think it's worth the wait, when the HoToKeN team answers. I know a lot about the project, but so far the information about the wallet and transactions has not been published",False
16,msg32988473,https://bitcointalk.org/index.php?topic=2477806.0,msg32988177,2955,Announcements (Altcoins),2018-03-23 14:52:01,basehype,Newbie,294,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  The invitation only sale is for qualified persons only, if you are a qualified person and wish to contribute write to kyc@hotoken.io",False
17,msg32988614,https://bitcointalk.org/index.php?topic=2477806.0,msg32988400,2955,Announcements (Altcoins),2018-03-23 14:53:54,Rexrace,Copper Member,112,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  If you want to get faster feedback, write in Telegram group https://t.me/hotoken_ico",False
18,msg32988692,https://bitcointalk.org/index.php?topic=2477806.0,msg32988105,2955,Announcements (Altcoins),2018-03-23 14:54:59,Rexrace,Copper Member,112,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  Using HotPoint consumer can pay for goods and services, buy different things in the games, activate new promotions.",False
19,msg32988816,https://bitcointalk.org/index.php?topic=2477806.0,msg32988692,2955,Announcements (Altcoins),2018-03-23 14:56:40,SantiagoDA,Newbie,210,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,  Team wrote in white paper about HotPoint and HTKN at the same time. Is HotPoint equivalent to a token?,False
20,msg32988868,https://bitcointalk.org/index.php?topic=2477806.0,msg32988816,2955,Announcements (Altcoins),2018-03-23 14:57:24,Rexrace,Copper Member,112,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  By accumulating HotPoints, consumers will be rewarded with HTKN when certain thresholds are reached. Consumers use their HotPoints as the virtual currency for all casual games found inside the HotNow app, including social competitions and tournaments.",False
21,msg32988928,https://bitcointalk.org/index.php?topic=2477806.0,msg32988868,2955,Announcements (Altcoins),2018-03-23 14:58:20,SantiagoDA,Newbie,210,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  Oh, cool! Thanks for the explanation",False
22,msg32989027,https://bitcointalk.org/index.php?topic=2477806.0,,2955,Announcements (Altcoins),2018-03-23 14:59:35,ellleM,Jr. Member,252,1,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,Can I use HTKN if I am not a Thai resident but often visit the country?,False
23,msg32989132,https://bitcointalk.org/index.php?topic=2477806.0,msg32989027,2955,Announcements (Altcoins),2018-03-23 15:01:07,AbrammFry,Newbie,238,0,,[ANN] [ITO] HoToKeN | A Gamified Online-to-Offline Economy for Emerging Asia,"  How I understood, when a mini-transaction and a wallet will launch, everyone can use HotNow and buy HTKN to pay for services and goods.",False
