id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg21804718,https://bitcointalk.org/index.php?topic=1999784.0,msg21787054,13532,Announcements (Altcoins),2017-09-13 19:39:36,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Hi, we will post an official announcement within 24 hrs.",False
2,msg21811293,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-09-14 01:32:47,MelodyCrypto,Full Member,434,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"Congratulations Dentalfix ICO was end succesfully, i check on waves explore you collected 530 Waves i hope this enough for develope the project. Any planning when will get listed on other exchange beside DEX ?",False
3,msg21821733,https://bitcointalk.org/index.php?topic=1999784.0,msg21804718,13532,Announcements (Altcoins),2017-09-14 09:15:46,aryaadikariyansyahsuwarto,Full Member,714,101,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"   Please provide us with latest info, about bounty payment, and explanation, and add custom token on MEW.? oh yes, the previous spreadsheet update first.",False
4,msg21824064,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-09-14 10:37:58,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"Hi, everybody!  Our ICO is canceled due to: 1- soft cap of $300k is not reached 2- we still trying to cooperate with Ministry of Health, which takes a lot of time. 3- we do full refund minus operator (Waves Platform) commission (0.001 Waves)  We'll be launched it as soon, as we'll get official support from Ministry Of Health, which takes a lot of time.  THANK YOU FOR SUPPORTING US!",False
5,msg21946248,https://bitcointalk.org/index.php?topic=1999784.0,msg21824064,13532,Announcements (Altcoins),2017-09-18 01:45:44,aryaadikariyansyahsuwarto,Full Member,714,101,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,   how to pay bounty participants who have been from the beginning to join this bounty.?,False
6,msg21973817,https://bitcointalk.org/index.php?topic=1999784.0,msg21946248,13532,Announcements (Altcoins),2017-09-18 19:20:25,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Unfortunately, our ICO is canceled. This means no pay. ""2% of the DentalFix tokens will be issued for the Bounty Program (equivalent of 30K-100K USD, depends on pre-ICO result). Participants will be paid at the end of Campaign by stakes basis. Each participant bounty count will be calculated as: Total bounty * Allocated percentage for this part of Campaign / Total participants stakes *Participant stake"" 2% from ""0""=0 This is a mutual risk with high possible reward, so I hope everybody understands the situation. Anyway - we thank all participants, who believed in our project! THANK YOU, GUYS!",False
7,msg21978615,https://bitcointalk.org/index.php?topic=1999784.0,msg21973817,13532,Announcements (Altcoins),2017-09-18 23:04:38,aryaadikariyansyahsuwarto,Full Member,714,101,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,   so when will you start paying it .. ??,False
8,msg21978694,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-09-18 23:07:55,AltcoinScamfinder,Hero Member,840,500,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,I don't get it. Bitcoin for dentists? Whats  the point? Why not just use any of the 100s of other tokens/coins for this? No wonder the ICO didn't work out.,False
9,msg22003432,https://bitcointalk.org/index.php?topic=1999784.0,msg21978694,13532,Announcements (Altcoins),2017-09-19 15:25:38,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Oh, smart guy) Come on.  Looks like it's 100% our fault that we didn't much enough time to describe what we were focusing on developing blockchain solution for storing patients health information and integrating this solution into our existing software (and business)",False
10,msg22056161,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-09-21 03:52:36,mrSamuel,Sr. Member,560,251,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"Your company reminded me of an existing company called Patientory. Perhaps, if you revise your PR management, you will have more chances.",False
11,msg22056482,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-09-21 04:12:16,esadam11,Newbie,41,0,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,I'm curious how this will develop. This coin is interesting and has an interesting future. Only what I please - do not add your coin to liqui exchange - which has a bad reputation.,False
12,msg22080940,https://bitcointalk.org/index.php?topic=1999784.0,msg22056161,13532,Announcements (Altcoins),2017-09-21 17:41:22,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  1) Yeah, we knew about Patientory. 2) Working on that ",False
13,msg25775101,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-12-05 10:42:18,nata2904,Member,224,11,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,Hello I would like to participate in this bounty if the bounty program still accepts new participants. Thank you for your answer. Maybe the project is dead.,False
14,msg25775179,https://bitcointalk.org/index.php?topic=1999784.0,msg25775101,13532,Announcements (Altcoins),2017-12-05 10:43:52,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  the project is live, please follow this topic https://bitcointalk.org/index.php?topic=2300399.",False
15,msg20700367,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-08-07 23:21:45,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,presale ends soon. Take your 30% OFF,False
16,msg20740564,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-08-09 13:26:14,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"What will cause of rising price for the #DENTALFIX tokens? In simple words: the more medical institutions are connected to the system, the more they generate requests for access and use of information about patients. The more requests mean the more tokens are needed. The increase in demand for tokens affects the increase in their value. Those who will be able to keep tokens from 3 years and above - has a good chance of a return on investment.",False
17,msg20773608,https://bitcointalk.org/index.php?topic=1999784.0,msg20740564,13532,Announcements (Altcoins),2017-08-10 17:50:48,Mazt rhiezt,Sr. Member,434,250,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  3 years is too long when viewed from the development of other tokens, in my opinion by increasing the hard work of the team for promotion only takes 1 year to be able to experience a significant improvement. I want to know how many tokens have been sold for now?",False
18,msg20788851,https://bitcointalk.org/index.php?topic=1999784.0,msg20773608,13532,Announcements (Altcoins),2017-08-11 09:43:31,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Development itself takes less than a year. It's obvious. But you forgot about customers base, which usually takes a time to grow, they do not come in one day. Also, work with government and regulation takes a lot of time. But it better to believe other startups, which promise 1000% returns during 6-12 months period. Oh yeah. Wish them good luck!",False
19,msg20835388,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-08-13 08:32:03,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,How news! Russia’s Ministry of Health wants to build patient history on Blockchain! Time to partnering! ,False
20,msg21005763,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-08-19 07:47:04,denis180680,Sr. Member,504,250,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,And the bounty campaign is still going .... can I participate?,False
21,msg21006352,https://bitcointalk.org/index.php?topic=1999784.0,,13532,Announcements (Altcoins),2017-08-19 08:13:45,qiwoman2,Legendary,1806,1014,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,Can my Hubby do a video in Chinese? iS IT STILL OPEN? He is qiman on BTCTALK.,False
22,msg21013215,https://bitcointalk.org/index.php?topic=1999784.0,msg21005763,13532,Announcements (Altcoins),2017-08-19 13:22:19,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Yes, you can still write an Article or make a video.",False
23,msg21013237,https://bitcointalk.org/index.php?topic=1999784.0,msg21006352,13532,Announcements (Altcoins),2017-08-19 13:23:03,DentalFx,Full Member,196,100,,[ANN][PreICO] ENDS AUG 7|DENTALFIX★BLOCKCHAIN FOR DENTALS★LongTerm★Bounties★50%,"  Yes, you can still write an Article or make a video. Please find details on the first page https://bitcointalk.org/index.php?topic=1999784.",False
